Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 11.769600, 9.685320, 15.242339, 39.451302
276480.000000, 12.081500, 8.410820, 14.720888, 34.844612
230400.000000, 12.253800, 6.949080, 14.087063, 29.557394
172800.000000, 12.433600, 5.202850, 13.478281, 22.706911
153600.000000, 12.483300, 4.549900, 13.286624, 20.025734
115200.000000, 12.567300, 3.321040, 12.998705, 14.802626
98742.898438, 12.615900, 2.788280, 12.920350, 12.462776
81317.601563, 12.664200, 2.198760, 12.853658, 9.849516
65828.601563, 12.700400, 1.661720, 12.808648, 7.454234
53169.199219, 12.719400, 1.192170, 12.775148, 5.354603
46080.000000, 12.731400, 0.938152, 12.765918, 4.214397
36378.898438, 12.773800, 0.545828, 12.785457, 2.446776
30052.199219, 12.784700, 0.258843, 12.787320, 1.159870
24685.699219, 12.838400, -0.013586, 12.838407, -0.060630
20329.400391, 12.862600, -0.260319, 12.865234, -1.159419
16457.099609, 12.918000, -0.534547, 12.929055, -2.369548
13552.900391, 12.964200, -0.830466, 12.990772, -3.665268
11148.400391, 13.055200, -1.103960, 13.101792, -4.833487
9600.000000, 13.137100, -1.331830, 13.204438, -5.788828
7854.549805, 13.241200, -1.671280, 13.346256, -7.193728
6400.000000, 13.366000, -2.057280, 13.523400, -8.750235
5236.359863, 13.512400, -2.493400, 13.740523, -10.455003
4320.000000, 13.680600, -2.946120, 13.994228, -12.153058
3526.530029, 13.888100, -3.480870, 14.317674, -14.070581
2880.000000, 14.145300, -4.108430, 14.729857, -16.195667
2367.120117, 14.401200, -4.782440, 15.174528, -18.370615
1963.640015, 14.717900, -5.543910, 15.727413, -20.640293
1614.949951, 15.036500, -6.409020, 16.345392, -23.085199
1329.229980, 15.480000, -7.431340, 17.171349, -25.643837
1093.670044, 15.956600, -8.621440, 18.136766, -28.382601
900.000000, 16.531200, -10.016500, 19.329016, -31.212299
744.828003, 17.091000, -11.556400, 20.631351, -34.065331
617.143005, 17.719200, -13.332200, 22.174707, -36.958370
514.286011, 18.396400, -15.326700, 23.944420, -39.798893
415.385010, 19.278299, -18.086201, 26.434135, -43.172623
342.856995, 20.175501, -21.015600, 29.132565, -46.168396
284.210999, 21.153500, -24.379400, 32.277325, -49.052502
232.257996, 22.346800, -28.662701, 36.344601, -52.058331
191.149994, 23.655800, -33.554401, 41.054779, -54.816223
157.664001, 25.136499, -39.290600, 46.643272, -57.390572
130.119995, 26.841400, -46.056099, 53.306896, -59.766453
106.931000, 28.833799, -54.264301, 61.449184, -62.015682
88.524597, 31.071899, -63.703300, 70.877167, -63.998756
72.973000, 33.785000, -75.287498, 82.520508, -65.832001
60.000000, 37.195400, -87.773903, 95.329720, -67.034538
49.541302, 41.042400, -103.250000, 111.108238, -68.321930
40.601501, 45.806999, -122.309998, 130.606339, -69.468300
33.540401, 50.443298, -143.748993, 152.342697, -70.663406
27.551001, 57.575001, -170.462997, 179.923630, -71.337273
22.689100, 65.985199, -201.175003, 211.720169, -71.840569
18.750000, 76.035896, -236.595001, 248.512878, -72.183861
15.517200, 87.977997, -277.670990, 291.275299, -72.419586
12.857100, 102.503998, -325.204010, 340.976135, -72.505188
10.465100, 121.802002, -386.134003, 404.889130, -72.492653
8.653850, 143.962006, -452.311005, 474.668610, -72.344727
7.142860, 171.143005, -529.367004, 556.344604, -72.084122
5.844160, 205.352997, -622.119995, 655.135986, -71.732674
4.838710, 244.125000, -722.643982, 762.765564, -71.333908
3.982300, 291.765991, -841.453979, 890.602173, -70.876495
3.284670, 347.290985, -976.018005, 1035.964355, -70.413208
2.694610, 413.772003, -1133.380005, 1206.547729, -69.943977
2.227720, 486.548004, -1306.099976, 1393.781250, -69.568642
1.829270, 571.479004, -1510.709961, 1615.188110, -69.279129
1.510070, 662.669006, -1738.790039, 1860.785034, -69.137688
1.243090, 765.380005, -2006.410034, 2147.437500, -69.119774
1.022730, 879.431030, -2322.510010, 2483.435303, -69.260567
0.845865, 996.781982, -2676.350098, 2855.945313, -69.572624
0.694444, 1133.589966, -3112.060059, 3312.090576, -69.985489
0.573980, 1237.619995, -3628.120117, 3833.400391, -71.164536
0.472689, 1401.760010, -4235.379883, 4461.319824, -71.687286
0.390625, 1584.219971, -5010.200195, 5254.698730, -72.453094
0.321429, 1798.000000, -5869.810059, 6139.012695, -72.969482
0.264085, 2040.359985, -6905.450195, 7200.577148, -73.539116
0.218023, 2309.550049, -8112.890137, 8435.224609, -74.109581
0.179426, 2634.620117, -9543.349609, 9900.340820, -74.566833
0.147638, 3010.540039, -11250.200195, 11646.044922, -75.018738
0.121753, 3445.639893, -13251.299805, 13691.945313, -75.424568
0.100446, 3951.810059, -15620.299805, 16112.435547, -75.802521
