Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
1028.569946, 6550.609863, -365.239014, 6560.784180, -3.191307
830.768982, 6573.140137, -329.653992, 6581.401367, -2.871074
696.773987, 6597.779785, -293.325989, 6604.296875, -2.545596
568.421021, 6620.569824, -259.540985, 6625.655273, -2.244972
459.574005, 6634.540039, -247.393997, 6639.150879, -2.135501
378.946991, 6662.580078, -221.462006, 6666.259766, -1.903792
313.042999, 6689.250000, -214.580994, 6692.690918, -1.837332
254.117996, 6725.870117, -211.559006, 6729.196777, -1.801617
209.709000, 6757.959961, -224.209000, 6761.678223, -1.900206
171.429001, 6795.040039, -229.141998, 6798.902344, -1.931394
141.175995, 6838.859863, -244.682007, 6843.235352, -2.049065
116.128998, 6887.649902, -276.225006, 6893.186523, -2.296582
96.428596, 6952.600098, -310.135010, 6959.513672, -2.554103
79.411797, 7025.799805, -358.433014, 7034.937012, -2.920509
65.060204, 7141.779785, -420.365997, 7154.140625, -3.368550
52.941200, 7110.359863, -424.026001, 7122.992188, -3.412789
43.548401, 7164.500000, -487.911011, 7181.094238, -3.895896
35.761600, 7186.629883, -608.146973, 7212.315430, -4.836959
29.508200, 7285.859863, -690.625000, 7318.518555, -5.414875
24.215200, 7376.410156, -795.372009, 7419.167480, -6.154222
20.454500, 7458.700195, -904.734985, 7513.371582, -6.916149
16.666700, 7554.700195, -1058.060059, 7628.433105, -7.972601
13.636400, 7671.270020, -1235.739990, 7770.163086, -9.150979
11.250000, 7787.720215, -1434.699951, 7918.771973, -10.438329
9.183670, 7925.839844, -1683.859985, 8102.735352, -11.994264
7.500000, 8066.060059, -1963.699951, 8301.653320, -13.682610
6.164380, 8209.629883, -2287.010010, 8522.232422, -15.566587
5.056180, 8393.339844, -2663.649902, 8805.860352, -17.606983
4.166670, 8597.200195, -3085.860107, 9134.242188, -19.744982
3.409090, 8837.240234, -3595.399902, 9540.634766, -22.138777
2.812500, 9099.599609, -4166.410156, 10008.081055, -24.601500
2.307690, 9401.419922, -4843.279785, 10575.634766, -27.255928
1.890760, 9751.179688, -5639.839844, 11264.692383, -30.044022
1.562500, 10099.700195, -6522.459961, 12022.746094, -32.854668
1.278410, 10520.299805, -7612.120117, 12985.417969, -35.888180
1.051400, 11033.900391, -8842.240234, 14139.737305, -38.707649
0.865385, 11579.900391, -10324.400391, 15514.101563, -41.719536
0.712025, 12128.099609, -11973.200195, 17042.544922, -44.631763
0.585938, 12616.799805, -14446.599609, 19180.404297, -48.867970
0.480769, 13417.099609, -16856.800781, 21544.611328, -51.482113
0.396127, 14715.500000, -20192.699219, 24985.818359, -53.917168
0.325144, 15752.500000, -23559.699219, 28340.794922, -56.232502
0.266588, 16964.400391, -27670.099609, 32456.513672, -58.487743
0.219298, 18348.800781, -32471.500000, 37297.144531, -60.530334
0.180288, 19977.300781, -38175.898438, 43087.027344, -62.377106
0.148221, 21897.800781, -44899.699219, 49954.945313, -64.001282
0.121753, 24186.000000, -53102.800781, 58351.265625, -65.512810
0.100446, 26836.000000, -62341.800781, 67872.460938, -66.709793
