Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 2.877900, 5.116100, 5.869990, 60.641445
276480.000000, 3.296880, 4.257240, 5.384562, 52.245182
230400.000000, 3.692750, 3.562570, 5.131112, 43.972076
172800.000000, 4.054710, 2.638570, 4.837636, 33.053745
153600.000000, 4.156270, 2.311550, 4.755822, 29.081047
115200.000000, 4.345870, 1.673190, 4.656839, 21.057051
98742.898438, 4.406690, 1.375030, 4.616235, 17.329615
81317.601563, 4.462260, 1.077060, 4.590405, 13.569983
65828.601563, 4.512340, 0.796111, 4.582031, 10.005710
53169.199219, 4.546690, 0.519436, 4.576265, 6.517492
46080.000000, 4.561650, 0.368512, 4.576511, 4.618598
36378.898438, 4.592280, 0.149118, 4.594700, 1.859824
30052.199219, 4.619410, -0.014767, 4.619433, -0.183152
24685.699219, 4.648620, -0.183688, 4.652248, -2.262838
20329.400391, 4.686340, -0.344731, 4.699002, -4.207147
16457.099609, 4.732110, -0.526411, 4.761300, -6.347619
13552.900391, 4.782130, -0.705932, 4.833953, -8.397285
11148.400391, 4.843600, -0.890074, 4.924702, -10.412669
9600.000000, 4.891820, -1.048360, 5.002895, -12.096021
7854.549805, 4.976880, -1.271910, 5.136837, -14.335876
6400.000000, 5.074280, -1.527670, 5.299254, -16.755022
5236.359863, 5.182790, -1.798050, 5.485826, -19.133045
4320.000000, 5.302670, -2.103810, 5.704763, -21.640476
3526.530029, 5.443380, -2.473810, 5.979141, -24.439997
2880.000000, 5.604830, -2.899010, 6.310180, -27.349554
2367.120117, 5.786020, -3.361580, 6.691655, -30.155870
1963.640015, 5.959860, -3.902580, 7.123908, -33.217213
1614.949951, 6.185830, -4.516590, 7.659248, -36.135094
1329.229980, 6.430800, -5.261420, 8.308894, -39.288643
1093.670044, 6.697120, -6.114430, 9.068499, -42.395889
900.000000, 7.021200, -7.155360, 10.024791, -45.542202
744.828003, 7.352300, -8.319960, 11.103065, -48.533157
617.143005, 7.723870, -9.680910, 12.384595, -51.415543
514.286011, 8.135700, -11.229400, 13.866832, -54.076672
415.385010, 8.688190, -13.385300, 15.957785, -57.013023
342.856995, 9.261850, -15.694200, 18.223331, -59.453239
284.210999, 9.940740, -18.399500, 20.913151, -61.618881
232.257996, 10.766900, -21.816299, 24.328524, -63.732491
191.149994, 11.707800, -25.720900, 28.260172, -65.525620
157.664001, 12.808100, -30.295601, 32.891804, -67.082771
130.119995, 14.119000, -35.697701, 38.388435, -68.420433
106.931000, 15.713600, -42.232300, 45.060898, -69.590996
88.524597, 17.555099, -49.710602, 52.719307, -70.549538
72.973000, 19.848700, -58.856499, 62.113270, -71.363892
60.000000, 22.891199, -68.728996, 72.440887, -71.578911
49.541302, 26.355801, -80.811897, 85.001122, -71.936905
40.601501, 30.751400, -95.569000, 100.394630, -72.163300
33.540401, 35.253300, -111.970001, 117.388573, -72.523598
27.551001, 41.964199, -132.216003, 138.715775, -72.391014
22.689100, 49.956902, -155.162994, 163.006897, -72.153297
18.750000, 59.477100, -181.199005, 190.710785, -71.827995
15.517200, 70.714699, -210.830994, 222.374176, -71.458061
12.857100, 84.134903, -244.475998, 258.548248, -71.009422
10.465100, 101.330002, -286.566010, 303.953674, -70.526375
8.653850, 120.366997, -331.890991, 353.043671, -70.065804
7.142860, 142.024002, -382.932007, 408.421021, -69.650909
5.844160, 167.675003, -444.312988, 474.898865, -69.324478
4.838710, 194.567001, -510.632996, 546.445190, -69.141617
3.982300, 225.128006, -589.684021, 631.197205, -69.104271
3.284670, 258.364014, -680.549011, 727.941589, -69.211205
2.694610, 295.730988, -789.559998, 843.126221, -69.466476
2.227720, 334.750000, -912.992004, 972.425781, -69.864464
1.829270, 379.557007, -1063.829956, 1129.512207, -70.364426
1.510070, 427.623993, -1237.250000, 1309.064453, -70.933594
1.243090, 483.213989, -1445.849976, 1524.459961, -71.519974
1.022730, 546.775024, -1696.489990, 1782.425659, -72.135986
0.845865, 616.257019, -1981.709961, 2075.318604, -72.725746
0.694444, 702.106018, -2336.020020, 2439.250488, -73.271507
0.573980, 776.197021, -2747.909912, 2855.431641, -74.226715
0.472689, 889.570007, -3240.840088, 3360.711182, -74.651054
0.390625, 1018.609985, -3852.659912, 3985.041504, -75.190361
0.321429, 1181.869995, -4549.549805, 4700.555176, -75.437737
0.264085, 1374.939941, -5385.549805, 5558.291504, -75.678223
0.218023, 1598.920044, -6358.020020, 6555.986816, -75.883942
0.179426, 1884.260010, -7514.589844, 7747.225098, -75.923485
0.147638, 2230.389893, -8892.230469, 9167.682617, -75.919304
0.121753, 2655.709961, -10501.000000, 10831.611328, -75.807434
0.100446, 3187.060059, -12391.900391, 12795.176758, -75.576752
