Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 37.505402, 20.754200, 42.864811, 28.958633
276480.000000, 37.243999, 18.194000, 41.450417, 26.035892
230400.000000, 36.781200, 15.259800, 39.821075, 22.532606
172800.000000, 36.280499, 11.402200, 38.030052, 17.446838
153600.000000, 36.151402, 10.093700, 37.534073, 15.600070
115200.000000, 35.976799, 7.331990, 36.716320, 11.519003
98742.898438, 35.975899, 6.244800, 36.513870, 9.847445
81317.601563, 35.917198, 5.007560, 36.264595, 7.936990
65828.601563, 35.975899, 3.839450, 36.180199, 6.091710
53169.199219, 35.846401, 2.938120, 35.966610, 4.685725
46080.000000, 35.936298, 2.418890, 36.017616, 3.850799
36378.898438, 35.979500, 1.717790, 36.020485, 2.733430
30052.199219, 35.809502, 1.190110, 35.829273, 1.903494
24685.699219, 36.011902, 0.731622, 36.019333, 1.163868
20329.400391, 36.020401, 0.223774, 36.021095, 0.355941
16457.099609, 36.140999, -0.254079, 36.141891, -0.402795
13552.900391, 36.150902, -0.706868, 36.157810, -1.120177
11148.400391, 36.218399, -1.083530, 36.234604, -1.713582
9600.000000, 36.248100, -1.377810, 36.274277, -2.176796
7854.549805, 36.408501, -1.907070, 36.458412, -2.998401
6400.000000, 36.471699, -2.409950, 36.551235, -3.780452
5236.359863, 36.660000, -3.050280, 36.786678, -4.756316
4320.000000, 36.872101, -3.659470, 37.053253, -5.667912
3526.530029, 37.117599, -4.399270, 37.377396, -6.759305
2880.000000, 37.314201, -5.401850, 37.703178, -8.237289
2367.120117, 37.777000, -6.264210, 38.292847, -9.415158
1963.640015, 38.128601, -7.418590, 38.843605, -11.010341
1614.949951, 38.590199, -8.451380, 39.504799, -12.352936
1329.229980, 39.201199, -9.888500, 40.429153, -14.157509
1093.670044, 39.759399, -11.573600, 41.409637, -16.229799
900.000000, 40.667599, -13.566600, 42.870808, -18.448559
744.828003, 41.515499, -15.662300, 44.371662, -20.669682
617.143005, 42.487999, -18.047600, 46.162167, -23.014299
514.286011, 43.540100, -20.699400, 48.210014, -25.426884
415.385010, 44.949902, -24.292400, 51.094170, -28.388243
342.856995, 46.354900, -28.042101, 54.176899, -31.171574
284.210999, 47.914600, -32.293800, 57.781471, -33.979443
232.257996, 49.793400, -37.669601, 62.437019, -37.108162
191.149994, 51.786301, -43.704102, 67.763336, -40.162083
157.664001, 54.019600, -50.748100, 74.118057, -43.211452
130.119995, 56.515400, -59.002201, 81.702202, -46.233246
106.931000, 59.366100, -68.950104, 90.985992, -49.271519
88.524597, 62.478901, -80.355202, 101.786888, -52.133724
72.973000, 66.184998, -94.355797, 115.253937, -54.952618
60.000000, 70.369598, -109.188004, 129.899582, -57.198982
49.541302, 75.269897, -127.999001, 148.490067, -59.542320
40.601501, 81.071198, -150.979004, 171.368607, -61.765537
33.540401, 86.403503, -176.925995, 196.896866, -63.970978
27.551001, 94.689598, -209.248001, 229.675522, -65.652138
22.689100, 104.045998, -246.617996, 267.667725, -67.125542
18.750000, 114.984001, -289.967010, 311.932983, -68.369614
15.517200, 127.668999, -340.503998, 363.651398, -69.446915
12.857100, 142.889008, -399.522003, 424.305420, -70.320419
10.465100, 162.746002, -475.768005, 502.833435, -71.115715
8.653850, 185.139008, -558.974976, 588.837402, -71.674530
7.142860, 212.824997, -657.861023, 691.430115, -72.073059
5.844160, 247.951996, -779.161011, 817.662537, -72.347397
4.838710, 288.242004, -912.851013, 957.277588, -72.475960
3.982300, 338.944000, -1073.699951, 1125.928345, -72.480217
3.284670, 400.006012, -1259.060059, 1321.074219, -72.374840
2.694610, 477.309998, -1479.930054, 1554.997681, -72.124352
2.227720, 566.245972, -1725.790039, 1816.311035, -71.834908
1.829270, 677.857971, -2018.930054, 2129.687744, -71.440468
1.510070, 807.289978, -2344.840088, 2479.917725, -71.002266
1.243090, 963.237000, -2722.500000, 2887.876709, -70.515907
1.022730, 1149.910034, -3160.879883, 3363.548096, -70.008904
0.845865, 1349.810059, -3632.840088, 3875.501709, -69.617058
0.694444, 1590.640015, -4202.020020, 4493.006348, -69.266266
0.573980, 1781.890015, -4860.129883, 5176.484863, -69.865334
0.472689, 2068.929932, -5614.259766, 5983.342285, -69.770477
0.390625, 2383.860107, -6568.000000, 6987.231934, -70.051613
0.321429, 2737.780029, -7595.560059, 8073.906738, -70.178566
0.264085, 3118.770020, -8827.009766, 9361.774414, -70.540611
0.218023, 3520.050049, -10266.799805, 10853.475586, -71.075333
0.179426, 3988.669922, -11942.500000, 12590.980469, -71.531219
0.147638, 4500.850098, -13952.099609, 14660.107422, -72.120659
0.121753, 5073.419922, -16303.400391, 17074.554688, -72.714508
0.100446, 5723.069824, -19081.300781, 19921.083984, -73.304390
