Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.917280, 3.158050, 3.694488, 58.737701
276480.000000, -1.275750, 2.256590, 2.592245, 60.518604
197486.000000, -0.401405, 1.577440, 1.627711, 75.723175
153600.000000, -0.034740, 1.160760, 1.161280, 88.285706
125673.000000, 0.173509, 0.890108, 0.906861, 78.969627
98742.898438, 0.351034, 0.677582, 0.763114, 62.612740
76800.000000, 0.452385, 0.492706, 0.668888, 47.442966
60104.300781, 0.530049, 0.316018, 0.617106, 30.803621
49371.398438, 0.546662, 0.216942, 0.588135, 21.645580
38400.000000, 0.558493, 0.097254, 0.566898, 9.878262
30052.199219, 0.569948, -0.011413, 0.570062, -1.147123
23834.500000, 0.581941, -0.113426, 0.592892, -11.029230
18681.099609, 0.595909, -0.224515, 0.636800, -20.644430
14706.400391, 0.611608, -0.340773, 0.700136, -29.125481
11520.000000, 0.632720, -0.475358, 0.791391, -36.917278
9600.000000, 0.651235, -0.588540, 0.877774, -42.105042
7513.040039, 0.682133, -0.765409, 1.025259, -48.292557
5760.000000, 0.723314, -0.998946, 1.233319, -54.092564
4547.370117, 0.771737, -1.251380, 1.470214, -58.337502
3600.000000, 0.831376, -1.556600, 1.764707, -61.893440
2880.000000, 0.907086, -1.907570, 2.112257, -64.568016
2273.679932, 0.999328, -2.344990, 2.549046, -66.918503
1781.439941, 1.135430, -2.915630, 3.128914, -68.722633
1416.390015, 1.294840, -3.567410, 3.795132, -70.050949
1122.079956, 1.511290, -4.371110, 4.624997, -70.927422
900.000000, 1.777330, -5.299030, 5.589152, -71.458206
720.000000, 2.117570, -6.408760, 6.749541, -71.715515
568.421021, 2.580870, -7.815020, 8.230154, -71.724449
440.816010, 3.226420, -9.633840, 10.159757, -71.484047
354.097992, 3.927160, -11.492400, 12.144869, -71.133781
276.923004, 4.923800, -13.961900, 14.804677, -70.574303
220.408005, 6.058940, -16.658100, 17.725775, -70.012489
174.194000, 7.479370, -19.911900, 21.270277, -69.412674
137.580002, 9.176030, -23.737900, 25.449703, -68.865685
109.091003, 11.130100, -28.174299, 30.293074, -68.443779
87.096802, 13.356900, -33.384701, 35.957546, -68.194115
68.354401, 16.116199, -40.104698, 43.221737, -68.107124
54.545502, 19.157700, -46.617802, 50.400761, -67.659676
42.857101, 22.822901, -55.650299, 60.148487, -67.700844
33.962299, 26.485201, -66.046303, 71.158836, -68.148743
26.865700, 31.380800, -78.891098, 84.903236, -68.308647
21.343901, 36.811199, -93.847504, 100.808823, -68.582664
17.307699, 42.402901, -110.203003, 118.079247, -68.954727
13.636400, 49.314301, -132.263000, 141.157364, -69.552017
10.714300, 57.069099, -159.472000, 169.375916, -70.309601
8.490570, 65.264999, -191.755005, 202.557404, -71.203682
6.716420, 74.241302, -231.574005, 243.183655, -72.224442
5.294120, 84.182404, -281.523010, 293.839905, -73.352020
4.166670, 94.974503, -344.395996, 357.251678, -74.582672
3.308820, 106.180000, -419.858002, 433.076141, -75.807747
2.616280, 118.878998, -515.640015, 529.166199, -77.017487
2.073730, 132.778000, -634.630005, 648.371216, -78.182968
1.642340, 148.850006, -784.021973, 798.026794, -79.250084
1.300580, 168.404007, -971.575012, 986.061829, -80.166565
1.032110, 191.610001, -1203.920044, 1219.072510, -80.956947
0.815217, 221.309998, -1499.760010, 1516.000732, -81.605812
0.646552, 252.498001, -1852.000000, 1869.133301, -82.236282
0.511364, 298.868011, -2320.219971, 2339.389404, -82.660133
0.407609, 358.265991, -2873.979980, 2896.224365, -82.894249
0.321429, 433.786987, -3610.030029, 3635.998779, -83.148117
0.254525, 538.695984, -4493.470215, 4525.645508, -83.163788
0.201613, 673.935974, -5589.879883, 5630.359375, -83.125389
0.159574, 853.435974, -6961.290039, 7013.409668, -83.010544
0.126689, 1084.530029, -8636.919922, 8704.745117, -82.842888
0.100446, 1391.069946, -10729.500000, 10819.299805, -82.612869
