Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.601071, 3.738540, 3.786551, 80.866341
276480.000000, 0.010822, 2.768930, 2.768951, 89.775314
197486.000000, 0.886770, 1.903210, 2.099659, 65.017593
153600.000000, 1.230880, 1.403760, 1.866978, 48.754261
125673.000000, 1.432730, 1.040690, 1.770805, 35.993477
98742.898438, 1.637250, 0.742243, 1.797641, 24.387041
76800.000000, 1.743260, 0.491247, 1.811154, 15.737724
60104.300781, 1.855860, 0.230983, 1.870179, 7.094632
49371.398438, 1.894510, 0.074398, 1.895970, 2.248868
38400.000000, 1.944490, -0.108745, 1.947528, -3.200915
30052.199219, 1.989710, -0.280071, 2.009325, -8.012298
23834.500000, 2.042260, -0.442349, 2.089617, -12.221354
18681.099609, 2.103540, -0.616574, 2.192041, -16.336523
14706.400391, 2.176610, -0.801917, 2.319634, -20.225048
11520.000000, 2.259790, -1.010710, 2.475517, -24.096979
9600.000000, 2.330330, -1.184120, 2.613920, -26.936676
7513.040039, 2.433970, -1.448190, 2.832219, -30.752258
5760.000000, 2.559700, -1.786570, 3.121521, -34.913528
4547.370117, 2.690240, -2.151690, 3.444875, -38.653290
3600.000000, 2.829990, -2.583780, 3.832070, -42.396076
2880.000000, 2.976640, -3.072160, 4.277681, -45.904713
2273.679932, 3.127330, -3.687930, 4.835392, -49.702370
1781.439941, 3.342360, -4.487740, 5.595640, -53.322151
1416.390015, 3.538950, -5.424310, 6.476674, -56.878609
1122.079956, 3.785070, -6.595510, 7.604440, -60.149097
900.000000, 4.073800, -7.979810, 8.959532, -62.955090
720.000000, 4.395200, -9.672250, 10.624039, -65.562317
568.421021, 4.804750, -11.892300, 12.826240, -68.000214
440.816010, 5.370660, -14.922100, 15.859163, -70.205528
354.097992, 5.962360, -18.121300, 19.076982, -71.787506
276.923004, 6.815180, -22.554399, 23.561569, -73.186958
220.408005, 7.828070, -27.652000, 28.738682, -74.193596
174.194000, 9.172240, -34.095501, 35.307693, -74.942970
137.580002, 10.928000, -42.047100, 43.443985, -75.431198
109.091003, 13.163100, -51.646900, 53.297932, -75.701591
87.096802, 15.944300, -63.065498, 65.049805, -75.811737
68.354401, 19.891199, -78.370102, 80.855011, -75.758415
54.545502, 25.087500, -93.847397, 97.142761, -75.033524
42.857101, 31.920601, -115.068001, 119.413437, -74.495651
33.962299, 39.576000, -139.414001, 144.922470, -74.152145
26.865700, 50.852402, -169.384003, 176.852783, -73.289215
21.343901, 64.751503, -203.770004, 213.810593, -72.371445
17.307699, 80.404900, -240.703003, 253.777237, -71.528519
13.636400, 101.750999, -288.835999, 306.234375, -70.593697
10.714300, 127.873001, -345.756989, 368.645355, -69.703850
8.490570, 157.753998, -410.326996, 439.607269, -68.970299
6.716420, 192.684006, -486.276001, 523.059692, -68.384354
5.294120, 233.528000, -577.010010, 622.475586, -67.965790
4.166670, 280.735992, -686.228027, 741.432129, -67.750526
3.308820, 332.567993, -812.017029, 877.481140, -67.728058
2.616280, 392.881012, -964.968018, 1041.882324, -67.846596
2.073730, 461.553986, -1147.520020, 1236.864746, -68.089081
1.642340, 540.166992, -1368.239990, 1471.006836, -68.456398
1.300580, 630.400024, -1633.189941, 1750.632324, -68.893761
1.032110, 732.969971, -1952.900024, 2085.920410, -69.427681
0.815217, 847.070007, -2344.750000, 2493.066406, -70.137115
0.646552, 973.981995, -2818.810059, 2982.336426, -70.938469
0.511364, 1082.449951, -3414.350098, 3581.826904, -72.409859
0.407609, 1235.930054, -4111.379883, 4293.130371, -73.268585
0.321429, 1412.109985, -5082.509766, 5275.031738, -74.472740
0.254525, 1608.900024, -6181.270020, 6387.226074, -75.410423
0.201613, 1820.829956, -7555.189941, 7771.506836, -76.449898
0.159574, 2059.590088, -9274.429688, 9500.366211, -77.479393
0.126689, 2365.840088, -11243.599609, 11489.809570, -78.117378
0.100446, 2620.290039, -14163.700195, 14404.038086, -79.518776
