Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.162192, 4.153650, 4.156816, 87.763756
276480.000000, 0.488507, 3.074950, 3.113512, 80.973068
197486.000000, 1.350700, 2.143370, 2.533461, 57.781857
153600.000000, 1.692630, 1.610360, 2.336291, 43.573185
125673.000000, 1.900300, 1.263380, 2.281944, 33.617226
98742.898438, 2.065490, 0.961848, 2.278465, 24.970240
76800.000000, 2.177570, 0.710865, 2.290664, 18.079206
60104.300781, 2.261380, 0.477782, 2.311301, 11.929946
49371.398438, 2.275940, 0.347417, 2.302303, 8.679072
38400.000000, 2.292500, 0.198271, 2.301058, 4.943029
30052.199219, 2.303750, 0.062712, 2.304603, 1.559296
23834.500000, 2.311300, -0.056302, 2.311986, -1.395423
18681.099609, 2.324780, -0.177898, 2.331577, -4.375889
14706.400391, 2.343830, -0.310804, 2.364347, -7.553648
11520.000000, 2.367360, -0.456128, 2.410902, -10.905747
9600.000000, 2.385960, -0.574258, 2.454094, -13.532684
7513.040039, 2.419300, -0.759668, 2.535766, -17.432457
5760.000000, 2.466090, -0.995741, 2.659530, -21.987534
4547.370117, 2.514340, -1.253710, 2.809572, -26.501942
3600.000000, 2.573300, -1.555970, 3.007144, -31.159651
2880.000000, 2.644750, -1.912370, 3.263719, -35.869999
2273.679932, 2.716970, -2.346090, 3.589716, -40.810448
1781.439941, 2.835230, -2.920170, 4.070126, -45.845531
1416.390015, 2.986410, -3.584850, 4.665811, -50.203533
1122.079956, 3.166510, -4.404990, 5.425009, -54.289680
900.000000, 3.415560, -5.364960, 6.359941, -57.517448
720.000000, 3.717080, -6.511450, 7.497711, -60.279987
568.421021, 4.134060, -7.980410, 8.987625, -62.614666
440.816010, 4.716210, -9.890070, 10.957012, -64.505249
354.097992, 5.351190, -11.856600, 13.008235, -65.709122
276.923004, 6.236450, -14.474000, 15.760393, -66.690109
220.408005, 7.223960, -17.357500, 18.800756, -67.403564
174.194000, 8.411020, -20.877501, 22.508116, -68.056747
137.580002, 9.775630, -25.111700, 26.947363, -68.729752
109.091003, 11.275700, -30.139299, 32.179478, -69.488197
87.096802, 12.920900, -36.190399, 38.427784, -70.352135
68.354401, 14.885000, -44.247501, 46.684093, -71.406898
54.545502, 17.091900, -52.418800, 55.134960, -71.940697
42.857101, 19.635000, -63.964401, 66.910225, -72.935204
33.962299, 21.946800, -77.620796, 80.663811, -74.212067
26.865700, 25.322500, -95.041801, 98.357376, -75.080948
21.343901, 29.103500, -115.957001, 119.553505, -75.910629
17.307699, 33.079700, -139.455002, 143.324677, -76.655685
13.636400, 38.109501, -171.858002, 176.032684, -77.496986
10.714300, 44.024799, -212.738998, 217.246552, -78.308090
8.490570, 50.562801, -261.957001, 266.792175, -79.075150
6.716420, 58.215599, -323.528015, 328.723938, -79.799377
5.294120, 67.427902, -401.270996, 406.896729, -80.461349
4.166670, 78.128304, -499.653992, 505.725372, -81.112923
3.308820, 90.327698, -617.853027, 624.420898, -81.682510
2.616280, 105.667000, -767.986023, 775.221313, -82.165863
2.073730, 123.835999, -953.732971, 961.739014, -82.601906
1.642340, 146.427002, -1186.270020, 1195.272949, -82.963295
1.300580, 175.690002, -1476.689941, 1487.104614, -83.215103
1.032110, 211.880997, -1835.520020, 1847.708618, -83.415276
0.815217, 259.265991, -2290.689941, 2305.315430, -83.542603
0.646552, 318.166992, -2846.500000, 2864.226318, -83.622253
0.511364, 387.020996, -3548.169922, 3569.214844, -83.775024
0.407609, 484.401001, -4391.600098, 4418.234375, -83.705650
0.321429, 611.799011, -5510.399902, 5544.258789, -83.664604
0.254525, 788.375000, -6855.189941, 6900.374023, -83.439590
0.201613, 1018.640015, -8526.269531, 8586.902344, -83.187157
0.159574, 1327.609985, -10603.200195, 10685.991211, -82.863197
0.126689, 1755.670044, -13065.900391, 13183.328125, -82.346962
0.100446, 2244.300049, -16321.000000, 16474.583984, -82.170372
