Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.891520, 3.103270, 3.634300, 58.636662
276480.000000, -1.277890, 2.292160, 2.624310, 60.860130
197486.000000, -0.357427, 1.574630, 1.614687, 77.211082
153600.000000, -0.017063, 1.160610, 1.160735, 89.157677
125673.000000, 0.195304, 0.898320, 0.919305, 77.734184
98742.898438, 0.371352, 0.667383, 0.763742, 60.907127
76800.000000, 0.480099, 0.489996, 0.685996, 45.584518
60104.300781, 0.555443, 0.308407, 0.635320, 29.041012
49371.398438, 0.574742, 0.204451, 0.610023, 19.581823
38400.000000, 0.587493, 0.084483, 0.593536, 8.183143
30052.199219, 0.598847, -0.027711, 0.599488, -2.649449
23834.500000, 0.611755, -0.133723, 0.626200, -12.330293
18681.099609, 0.627076, -0.247863, 0.674285, -21.567295
14706.400391, 0.644722, -0.368918, 0.742810, -29.778734
11520.000000, 0.667364, -0.509540, 0.839646, -37.362144
9600.000000, 0.686657, -0.628651, 0.930967, -42.474854
7513.040039, 0.719299, -0.814281, 1.086483, -48.544079
5760.000000, 0.762429, -1.059590, 1.305385, -54.263058
4547.370117, 0.811961, -1.326610, 1.555370, -58.530987
3600.000000, 0.875262, -1.646690, 1.864852, -62.008099
2880.000000, 0.952301, -2.019380, 2.232661, -64.752342
2273.679932, 1.045200, -2.482370, 2.693437, -67.166512
1781.439941, 1.177450, -3.086260, 3.303239, -69.117477
1416.390015, 1.342360, -3.786210, 4.017128, -70.478592
1122.079956, 1.562080, -4.635580, 4.891696, -71.377419
900.000000, 1.835610, -5.635140, 5.926573, -71.957321
720.000000, 2.182610, -6.824990, 7.165492, -72.265892
568.421021, 2.654680, -8.340360, 8.752652, -72.344093
440.816010, 3.318770, -10.308400, 10.829467, -72.154137
354.097992, 4.045020, -12.329900, 12.976463, -71.837112
276.923004, 5.083730, -15.016300, 15.853504, -71.296593
220.408005, 6.285220, -17.975700, 19.042841, -70.727776
174.194000, 7.803830, -21.541800, 22.911764, -70.086342
137.580002, 9.643920, -25.740200, 27.487509, -69.460838
109.091003, 11.783500, -30.592100, 32.783035, -68.934265
87.096802, 14.239500, -36.266899, 38.962177, -68.563499
68.354401, 17.296200, -43.571301, 46.878746, -68.348747
54.545502, 20.657301, -50.617199, 54.670147, -67.799217
42.857101, 24.695900, -60.374901, 65.230484, -67.753357
33.962299, 28.740601, -71.604897, 77.157524, -68.130585
26.865700, 34.134998, -85.478401, 92.042137, -68.231163
21.343901, 40.154400, -101.629997, 109.275032, -68.440834
17.307699, 46.403702, -119.279999, 127.988365, -68.742386
13.636400, 54.225101, -143.013000, 152.947968, -69.235176
10.714300, 63.069698, -172.173004, 183.361206, -69.881416
8.490570, 72.546997, -206.660004, 219.023804, -70.656616
6.716420, 83.020599, -248.996994, 262.472717, -71.560577
5.294120, 94.757698, -301.919006, 316.439728, -72.575478
4.166670, 107.396004, -368.002014, 383.352814, -73.730888
3.308820, 120.600998, -447.048004, 463.029724, -74.902603
2.616280, 135.235992, -547.140015, 563.605347, -76.116516
2.073730, 151.024002, -671.367981, 688.144775, -77.322357
1.642340, 168.651993, -827.210022, 844.227417, -78.476448
1.300580, 189.414001, -1022.669983, 1040.063232, -79.506866
1.032110, 213.546005, -1265.400024, 1283.292358, -80.421127
0.815217, 243.649994, -1574.449951, 1593.191162, -81.203102
0.646552, 274.671997, -1943.770020, 1963.080811, -81.956879
0.511364, 317.984985, -2435.689941, 2456.359131, -82.561958
0.407609, 376.346985, -3014.939941, 3038.338379, -82.884727
0.321429, 447.213013, -3787.159912, 3813.473389, -83.265327
0.254525, 545.536011, -4716.720215, 4748.164063, -83.402458
0.201613, 668.228027, -5869.259766, 5907.176758, -83.504723
0.159574, 827.575989, -7315.080078, 7361.744141, -83.545418
0.126689, 1032.959961, -9083.639648, 9142.183594, -83.512360
0.100446, 1297.170044, -11282.700195, 11357.023438, -83.441505
