Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 4.771480, 6.468860, 8.038232, 53.587238
276480.000000, 5.239530, 5.154860, 7.350188, 44.533291
197486.000000, 6.019830, 3.531460, 6.979224, 30.397497
153600.000000, 6.320050, 2.612520, 6.838735, 22.458740
125673.000000, 6.527410, 1.977600, 6.820409, 16.855158
98742.898438, 6.705270, 1.351990, 6.840213, 11.399757
76800.000000, 6.854110, 0.845320, 6.906040, 7.030807
60104.300781, 6.969640, 0.417076, 6.982108, 3.424600
49371.398438, 7.048420, 0.108352, 7.049253, 0.880711
38400.000000, 7.158310, -0.250864, 7.162704, -2.007117
30052.199219, 7.273300, -0.568258, 7.295465, -4.467405
23834.500000, 7.399550, -0.873850, 7.450970, -6.735152
18681.099609, 7.545540, -1.196280, 7.639781, -9.008770
14706.400391, 7.715760, -1.525010, 7.865025, -11.180337
11520.000000, 7.922400, -1.883410, 8.143197, -13.372814
9600.000000, 8.105140, -2.178550, 8.392817, -15.044737
7513.040039, 8.364760, -2.605010, 8.761010, -17.297985
5760.000000, 8.686420, -3.135970, 9.235162, -19.850588
4547.370117, 9.013460, -3.674600, 9.733712, -22.179697
3600.000000, 9.377610, -4.295800, 10.314721, -24.612097
2880.000000, 9.774990, -4.975040, 10.968202, -26.974092
2273.679932, 10.249800, -5.839280, 11.796423, -29.670034
1781.439941, 10.788800, -6.880320, 12.795977, -32.526798
1416.390015, 11.328900, -8.049920, 13.897669, -35.396271
1122.079956, 11.938900, -9.456010, 15.230019, -38.380405
900.000000, 12.661400, -11.103900, 16.840654, -41.250385
720.000000, 13.371100, -13.057600, 18.689228, -44.320385
568.421021, 14.202100, -15.580500, 21.082020, -47.649883
440.816010, 15.193300, -18.930500, 24.273447, -51.250057
354.097992, 16.143999, -22.492701, 27.686646, -54.331333
276.923004, 17.360600, -27.421801, 32.455284, -57.662315
220.408005, 18.647699, -33.112999, 38.002728, -60.613819
174.194000, 20.175600, -40.356701, 45.118935, -63.438072
137.580002, 21.991400, -49.390800, 54.065449, -65.998840
109.091003, 24.117100, -60.436401, 65.070679, -68.245567
87.096802, 26.624399, -73.775597, 78.432755, -70.156326
68.354401, 30.007401, -91.963997, 96.735832, -71.928749
54.545502, 34.336399, -110.742996, 115.943954, -72.773689
42.857101, 39.891800, -137.091003, 142.777100, -73.775658
33.962299, 45.745602, -168.199997, 174.309784, -74.785194
26.865700, 55.118000, -207.554993, 214.748856, -75.127876
21.343901, 66.979301, -254.348007, 263.019257, -75.246841
17.307699, 80.931000, -306.145996, 316.662598, -75.192345
13.636400, 101.088997, -376.225006, 389.569305, -74.960258
10.714300, 127.806999, -462.139008, 479.486267, -74.540939
8.490570, 161.311996, -561.869995, 584.567749, -73.981308
6.716420, 204.901001, -681.879028, 711.999634, -73.274757
5.294120, 261.479004, -825.671997, 866.086304, -72.427719
4.166670, 333.269989, -997.130981, 1051.351074, -71.518875
3.308820, 418.298004, -1189.660034, 1261.056763, -70.627747
2.616280, 524.077026, -1419.069946, 1512.751221, -69.730301
2.073730, 648.473999, -1683.800049, 1804.356201, -68.937042
1.642340, 794.132019, -1994.890015, 2147.145020, -68.293335
1.300580, 963.005005, -2358.110107, 2547.167480, -67.785881
1.032110, 1157.099976, -2787.820068, 3018.413574, -67.458847
0.815217, 1375.400024, -3301.530029, 3576.566162, -67.383659
0.646552, 1627.560059, -3908.689941, 4234.006348, -67.393379
0.511364, 1856.030029, -4680.859863, 5035.404297, -68.370949
0.407609, 2174.169922, -5549.770020, 5960.450195, -68.606796
0.321429, 2573.290039, -6756.259766, 7229.721191, -69.149414
0.254525, 3012.969971, -8054.259766, 8599.365234, -69.489983
0.201613, 3499.540039, -9651.240234, 10266.120117, -70.069351
0.159574, 4050.959961, -11603.299805, 12290.111328, -70.754814
0.126689, 4699.709961, -13738.400391, 14520.017578, -71.114922
0.100446, 5319.779785, -17169.199219, 17974.466797, -72.784706
