Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 1.492990, 4.452760, 4.696392, 71.463928
276480.000000, 2.027640, 3.633980, 4.161386, 60.839939
230400.000000, 2.439680, 3.037400, 3.895875, 51.228111
172800.000000, 2.823780, 2.251810, 3.611701, 38.570446
153600.000000, 2.926530, 1.979970, 3.533392, 34.080666
115200.000000, 3.111100, 1.414420, 3.417532, 24.448284
98742.898438, 3.183600, 1.177870, 3.394508, 20.303493
81317.601563, 3.250770, 0.910084, 3.375761, 15.640096
65828.601563, 3.295860, 0.677406, 3.364754, 11.614397
53169.199219, 3.354600, 0.409372, 3.379486, 6.957576
46080.000000, 3.376260, 0.285203, 3.388285, 4.828486
36378.898438, 3.397420, 0.099006, 3.398862, 1.669214
30052.199219, 3.424260, -0.040332, 3.424497, -0.674820
24685.699219, 3.454290, -0.184446, 3.459211, -3.056475
20329.400391, 3.484310, -0.318136, 3.498803, -5.216944
16457.099609, 3.524760, -0.472300, 3.556262, -7.631886
13552.900391, 3.576430, -0.622432, 3.630189, -9.872713
11148.400391, 3.625700, -0.785467, 3.709806, -12.223594
9600.000000, 3.530950, -0.898640, 3.643510, -14.278852
7854.549805, 3.600300, -1.090640, 3.761869, -16.853151
6400.000000, 3.681900, -1.301330, 3.905105, -19.465435
5236.359863, 3.772600, -1.540090, 4.074848, -22.206776
4320.000000, 3.872530, -1.800240, 4.270521, -24.932512
3526.530029, 3.986790, -2.113450, 4.512335, -27.928654
2880.000000, 4.117810, -2.478830, 4.806345, -31.047009
2367.120117, 4.259070, -2.885770, 5.144642, -34.119949
1963.640015, 4.408580, -3.337420, 5.529371, -37.126755
1614.949951, 4.579170, -3.888740, 6.007587, -40.338707
1329.229980, 4.779440, -4.542820, 6.593956, -43.546017
1093.670044, 4.996000, -5.311670, 7.292040, -46.754120
900.000000, 5.258710, -6.226720, 8.150219, -49.817589
744.828003, 5.536960, -7.260830, 9.131132, -52.671604
617.143005, 5.848570, -8.475060, 10.297204, -55.390766
514.286011, 6.197530, -9.857650, 11.643996, -57.842312
415.385010, 6.672150, -11.782900, 13.540838, -60.478989
342.856995, 7.170940, -13.836600, 15.584412, -62.604156
284.210999, 7.773140, -16.261299, 18.023640, -64.451508
232.257996, 8.510890, -19.303499, 21.096453, -66.207375
191.149994, 9.367880, -22.785999, 24.636536, -67.651253
157.664001, 10.376100, -26.851700, 28.786755, -68.872345
130.119995, 11.590200, -31.647800, 33.703354, -69.886032
106.931000, 13.083200, -37.436100, 39.656422, -70.736450
88.524597, 14.816100, -44.039101, 46.464603, -71.405479
72.973000, 16.989401, -52.092602, 54.793053, -71.936867
60.000000, 19.877899, -60.740299, 63.910210, -71.878784
49.541302, 23.178301, -71.290398, 74.963684, -71.989372
40.601501, 27.348600, -84.081001, 88.416969, -71.982109
33.540401, 31.666300, -98.219002, 103.197510, -72.130424
27.551001, 37.984901, -115.564003, 121.646584, -71.804756
22.689100, 45.409100, -135.054001, 142.483582, -71.415848
18.750000, 54.142502, -157.018005, 166.090530, -70.974937
15.517200, 64.243103, -181.837997, 192.852890, -70.541756
12.857100, 75.952103, -209.848999, 223.171066, -70.102936
10.465100, 90.590401, -244.889008, 261.107727, -69.699333
8.653850, 106.303001, -282.821991, 302.140045, -69.400497
7.142860, 123.550003, -325.545013, 348.201324, -69.217369
5.844160, 143.572006, -377.697998, 404.065216, -69.187012
4.838710, 164.242004, -434.786011, 464.773407, -69.305756
3.982300, 187.488998, -503.648010, 537.413635, -69.581627
3.284670, 212.701996, -583.642029, 621.192505, -69.976288
2.694610, 241.436996, -680.739990, 722.287170, -70.472008
2.227720, 272.049011, -791.607971, 837.050720, -71.033882
1.829270, 307.722992, -927.520996, 977.235168, -71.645752
1.510070, 347.341003, -1084.619995, 1138.879395, -72.242752
1.243090, 393.362000, -1273.780029, 1333.135132, -72.838547
1.022730, 447.550995, -1500.020020, 1565.363159, -73.386833
0.845865, 507.803986, -1758.540039, 1830.390137, -73.893158
0.694444, 582.374023, -2078.330078, 2158.382568, -74.346466
0.573980, 649.296997, -2448.909912, 2533.524414, -75.150444
0.472689, 751.309021, -2893.550049, 2989.497803, -75.444588
0.390625, 867.581970, -3442.699951, 3550.335449, -75.855614
0.321429, 1017.429993, -4072.679932, 4197.842773, -75.973572
0.264085, 1214.979980, -4773.990234, 4926.170898, -75.721367
0.218023, 1394.150024, -5728.379883, 5895.590820, -76.321510
0.179426, 1692.390015, -6742.620117, 6951.770508, -75.909897
0.147638, 2041.439941, -7977.319824, 8234.385742, -75.645744
0.121753, 2478.050049, -9415.509766, 9736.147461, -75.254807
0.100446, 3033.840088, -11093.299805, 11500.673828, -74.704536
