Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 5.372890, 6.507650, 8.439043, 50.456009
276480.000000, 5.826600, 5.495110, 8.009089, 43.322910
230400.000000, 6.184380, 4.567520, 7.688224, 36.448002
172800.000000, 6.484950, 3.384880, 7.315189, 27.562729
153600.000000, 6.573770, 2.986930, 7.220541, 24.435665
115200.000000, 6.737550, 2.142910, 7.070123, 17.643515
98742.898438, 6.806640, 1.796950, 7.039842, 14.788654
81317.601563, 6.863490, 1.414270, 7.007685, 11.643233
65828.601563, 6.903930, 1.045410, 6.982631, 8.610456
53169.199219, 6.923860, 0.707083, 6.959871, 5.830983
46080.000000, 6.952410, 0.530688, 6.972635, 4.365009
36378.898438, 6.979070, 0.258525, 6.983857, 2.121432
30052.199219, 6.999630, 0.048897, 6.999801, 0.400240
24685.699219, 7.036960, -0.146689, 7.038489, -1.194187
20329.400391, 7.074970, -0.346798, 7.083464, -2.806255
16457.099609, 7.112680, -0.563869, 7.134996, -4.532734
13552.900391, 7.177280, -0.775949, 7.219103, -6.170387
11148.400391, 7.246170, -1.000770, 7.314952, -7.863387
9600.000000, 7.302220, -1.185220, 7.397781, -9.219254
7854.549805, 7.398470, -1.452110, 7.539628, -11.104384
6400.000000, 7.512580, -1.759770, 7.715935, -13.183447
5236.359863, 7.638190, -2.098120, 7.921114, -15.359637
4320.000000, 7.786170, -2.454010, 8.163737, -17.493576
3526.530029, 7.952670, -2.885960, 8.460126, -19.945427
2880.000000, 8.158600, -3.380660, 8.831286, -22.507534
2367.120117, 8.361600, -3.923340, 9.236284, -25.136406
1963.640015, 8.623870, -4.532850, 9.742579, -27.727167
1614.949951, 8.894330, -5.261540, 10.334065, -30.606909
1329.229980, 9.193610, -6.098790, 11.032575, -33.559212
1093.670044, 9.550080, -7.071500, 11.883187, -36.518654
900.000000, 9.950190, -8.236580, 12.916947, -39.617321
744.828003, 10.365900, -9.536380, 14.085256, -42.613312
617.143005, 10.822800, -11.056400, 15.471812, -45.611713
514.286011, 11.325200, -12.773400, 17.071026, -48.439041
415.385010, 11.986400, -15.164900, 19.329975, -51.677013
342.856995, 12.667300, -17.708900, 21.773048, -54.423595
284.210999, 13.468400, -20.713200, 24.706972, -56.966755
232.257996, 14.413500, -24.472500, 28.401623, -59.503319
191.149994, 15.477800, -28.791201, 32.687851, -61.738060
157.664001, 16.705400, -33.847099, 37.745152, -63.731136
130.119995, 18.141199, -39.826500, 43.763607, -65.510460
106.931000, 19.862400, -47.072102, 51.091072, -67.122353
88.524597, 21.827101, -55.381100, 59.527206, -68.489349
72.973000, 24.248600, -65.574097, 69.913925, -69.706139
60.000000, 27.413500, -76.597504, 81.355255, -70.308212
49.541302, 30.991199, -90.166000, 95.343391, -71.031502
40.601501, 35.504200, -106.804001, 112.550621, -71.611961
33.540401, 40.039200, -125.417999, 131.654144, -72.294518
27.551001, 46.908298, -148.528000, 155.759293, -72.472778
22.689100, 55.087399, -174.917999, 183.387375, -72.519073
18.750000, 64.909500, -205.166000, 215.189056, -72.443901
15.517200, 76.612900, -239.899994, 251.836334, -72.288948
12.857100, 90.826698, -279.664001, 294.043274, -72.007706
10.465100, 109.501999, -330.015991, 347.708557, -71.643738
8.653850, 130.686996, -384.252014, 405.867828, -71.216454
7.142860, 155.750000, -446.253998, 472.652832, -70.760170
5.844160, 186.617996, -520.411987, 552.860657, -70.272331
4.838710, 220.214005, -600.000977, 639.136414, -69.845718
3.982300, 259.634003, -693.620972, 740.621277, -69.478279
3.284670, 303.429993, -799.812012, 855.434998, -69.224419
2.694610, 353.257996, -925.249023, 990.392334, -69.103249
2.227720, 405.670990, -1065.180054, 1139.814697, -69.150795
1.829270, 465.040009, -1234.380005, 1319.073975, -69.356621
1.510070, 528.081970, -1426.880005, 1521.465454, -69.690712
1.243090, 598.765991, -1656.829956, 1761.705444, -70.130524
1.022730, 678.125977, -1931.800049, 2047.365723, -70.657234
0.845865, 762.210999, -2245.129883, 2370.985840, -71.247894
0.694444, 862.239990, -2633.729980, 2771.279785, -71.872398
0.573980, 944.231995, -3088.879883, 3229.977295, -73.002266
0.472689, 1072.510010, -3630.959961, 3786.046387, -73.543961
0.390625, 1216.560059, -4313.540039, 4481.812988, -74.249794
0.321429, 1393.510010, -5081.180176, 5268.800781, -74.663750
0.264085, 1598.959961, -6004.779785, 6214.020508, -75.089218
0.218023, 1829.400024, -7081.290039, 7313.779785, -75.514748
0.179426, 2117.810059, -8359.269531, 8623.370117, -75.783318
0.147638, 2455.679932, -9887.339844, 10187.730469, -76.051903
0.121753, 2857.050049, -11679.099609, 12023.481445, -76.253746
0.100446, 3340.600098, -13796.700195, 14195.370117, -76.388908
