Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.907144, 4.096360, 4.195602, 77.513313
276480.000000, 1.381090, 3.323550, 3.599082, 67.434837
230400.000000, 1.825530, 2.759760, 3.308902, 56.516106
172800.000000, 2.205860, 2.071040, 3.025727, 43.194477
153600.000000, 2.331270, 1.805730, 2.948810, 37.760262
115200.000000, 2.531260, 1.288120, 2.840164, 26.970858
98742.898438, 2.601020, 1.075370, 2.814556, 22.462238
81317.601563, 2.667980, 0.852259, 2.800797, 17.715551
65828.601563, 2.714250, 0.618265, 2.783775, 12.832164
53169.199219, 2.769880, 0.369709, 2.794445, 7.602604
46080.000000, 2.786440, 0.262121, 2.798742, 5.374012
36378.898438, 2.813130, 0.090208, 2.814576, 1.836651
30052.199219, 2.837110, -0.040571, 2.837400, -0.819286
24685.699219, 2.862540, -0.164072, 2.867238, -3.280429
20329.400391, 2.895100, -0.292439, 2.909832, -5.767981
16457.099609, 2.935310, -0.433021, 2.967078, -8.391827
13552.900391, 2.972730, -0.567862, 3.026482, -10.814569
11148.400391, 3.022000, -0.712086, 3.104763, -13.258972
9600.000000, 3.044100, -0.818707, 3.152273, -15.053423
7854.549805, 3.108330, -0.991501, 3.262635, -17.691740
6400.000000, 3.177220, -1.184480, 3.390829, -20.445650
5236.359863, 3.259710, -1.404410, 3.549377, -23.308260
4320.000000, 3.343620, -1.641070, 3.724635, -26.142101
3526.530029, 3.447510, -1.928790, 3.950387, -29.225851
2880.000000, 3.563680, -2.267830, 4.224082, -32.471577
2367.120117, 3.680130, -2.649540, 4.534691, -35.752312
1963.640015, 3.815180, -3.069400, 4.896613, -38.817474
1614.949951, 3.965880, -3.584660, 5.345839, -42.109642
1329.229980, 4.144320, -4.191460, 5.894381, -45.324020
1093.670044, 4.340860, -4.904740, 6.549774, -48.490093
900.000000, 4.578100, -5.770680, 7.366122, -51.573692
744.828003, 4.824940, -6.746500, 8.294293, -54.428535
617.143005, 5.110980, -7.886390, 9.397727, -57.053696
514.286011, 5.432580, -9.186680, 10.672770, -59.401890
415.385010, 5.874020, -10.994400, 12.465190, -61.885571
342.856995, 6.341260, -12.927100, 14.398664, -63.870193
284.210999, 6.902350, -15.192000, 16.686501, -65.565750
232.257996, 7.604570, -18.047600, 19.584314, -67.151291
191.149994, 8.424370, -21.313700, 22.918198, -68.433289
157.664001, 9.392090, -25.116301, 26.814920, -69.497009
130.119995, 10.568300, -29.598600, 31.428747, -70.350693
106.931000, 12.018200, -34.994598, 37.000797, -71.045982
88.524597, 13.710100, -41.142300, 43.366528, -71.570068
72.973000, 15.836900, -48.620701, 51.134918, -71.958366
60.000000, 18.659401, -56.601700, 59.598034, -71.754601
49.541302, 21.882700, -66.321701, 69.838531, -71.739815
40.601501, 25.956699, -78.059601, 82.262093, -71.606789
33.540401, 30.159800, -90.960899, 95.830574, -71.656090
27.551001, 36.234901, -106.722000, 112.705605, -71.246315
22.689100, 43.298100, -124.336998, 131.660217, -70.800270
18.750000, 51.473999, -144.097000, 153.014755, -70.342384
15.517200, 60.759602, -166.388000, 177.134674, -69.939430
12.857100, 71.345200, -191.569000, 204.423141, -69.573387
10.465100, 84.306099, -223.123001, 238.519165, -69.301132
8.653850, 97.887398, -257.234985, 275.230408, -69.166336
7.142860, 112.880997, -296.657013, 317.407471, -69.167664
5.844160, 129.953995, -344.622009, 368.310150, -69.338974
4.838710, 147.548004, -397.515991, 424.015778, -69.636330
3.982300, 167.427002, -461.847992, 491.258972, -70.073647
3.284670, 189.279007, -536.906982, 569.294006, -70.580605
2.694610, 214.432007, -628.283020, 663.867920, -71.155304
2.227720, 241.658997, -732.528015, 771.360107, -71.742409
1.829270, 273.527008, -860.973999, 903.378784, -72.375221
1.510070, 309.890015, -1009.229980, 1055.735229, -72.930595
1.243090, 352.518005, -1187.540039, 1238.757568, -73.466621
1.022730, 403.226990, -1400.839966, 1457.718994, -73.941711
0.845865, 460.606995, -1644.160034, 1707.460449, -74.349922
0.694444, 531.866028, -1945.390015, 2016.785522, -74.709114
0.573980, 598.284973, -2293.620117, 2370.366699, -75.380302
0.472689, 697.543030, -2712.439941, 2800.695801, -75.578056
0.390625, 813.966003, -3225.360107, 3326.482910, -75.836327
0.321429, 965.309021, -3816.409912, 3936.598389, -75.805511
0.264085, 1165.859985, -4475.100098, 4624.473145, -75.397797
0.218023, 1359.859985, -5362.080078, 5531.828125, -75.769424
0.179426, 1673.339966, -6305.870117, 6524.114258, -75.138382
0.147638, 2048.409912, -7446.240234, 7722.854004, -74.618790
0.121753, 2521.639893, -8763.589844, 9119.165039, -73.947334
0.100446, 3127.080078, -10286.200195, 10751.025391, -73.090347
