Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
1028.569946, 4113.470215, -245.908005, 4120.813965, -3.421137
830.768982, 4127.879883, -152.375000, 4130.691406, -2.114035
696.773987, 4135.089844, -142.774002, 4137.553711, -1.977490
568.421021, 4137.640137, -132.761002, 4139.769531, -1.837771
459.574005, 4142.220215, -127.013000, 4144.166992, -1.756312
378.946991, 4150.939941, -127.660004, 4152.902832, -1.761547
313.042999, 4159.370117, -129.102997, 4161.373535, -1.777837
254.117996, 4168.229980, -143.632004, 4170.704102, -1.973560
209.709000, 4175.580078, -152.541000, 4178.365234, -2.092181
171.429001, 4183.580078, -169.682999, 4187.019531, -2.322603
141.175995, 4190.140137, -188.582001, 4194.381836, -2.576922
116.128998, 4208.879883, -219.651001, 4214.607422, -2.987415
96.428596, 4226.640137, -253.244003, 4234.220215, -3.428843
79.411797, 4253.790039, -296.556000, 4264.114746, -3.987963
65.060204, 4303.470215, -353.484009, 4317.963379, -4.695693
52.941200, 4263.700195, -373.454987, 4280.024414, -5.005729
43.548401, 4287.540039, -434.371002, 4309.486816, -5.784902
35.761600, 4289.160156, -530.039001, 4321.786133, -7.044692
29.508200, 4341.080078, -608.690002, 4383.546387, -7.981762
24.215200, 4388.459961, -703.723999, 4444.525391, -9.110268
20.454500, 4430.950195, -801.117004, 4502.789063, -10.248382
16.666700, 4487.390137, -936.362000, 4584.042480, -11.786510
13.636400, 4552.990234, -1091.349976, 4681.961426, -13.479460
11.250000, 4623.810059, -1263.969971, 4793.458008, -15.288916
9.183670, 4709.979980, -1481.640015, 4937.526367, -17.462252
7.500000, 4810.589844, -1720.229980, 5108.910645, -19.676661
6.164380, 4918.120117, -1991.859985, 5306.167480, -22.048162
5.056180, 5045.060059, -2314.090088, 5550.463379, -24.640184
4.166670, 5187.470215, -2678.060059, 5837.966309, -27.305296
3.409090, 5354.020020, -3115.929932, 6194.719238, -30.198530
2.812500, 5533.759766, -3606.659912, 6605.338379, -33.094532
2.307690, 5739.370117, -4195.390137, 7109.266113, -36.166225
1.890760, 5976.390137, -4892.759766, 7723.751465, -39.306549
1.562500, 6226.589844, -5671.299805, 8422.236328, -42.327873
1.278410, 6529.379883, -6639.450195, 9312.094727, -45.478886
1.051400, 6886.189941, -7748.560059, 10366.281250, -48.372322
0.865385, 7240.580078, -9042.980469, 11584.537109, -51.316261
0.712025, 7666.169922, -10544.200195, 13036.500000, -53.980934
0.585938, 8006.120117, -12564.200195, 14898.224609, -57.494026
0.480769, 8605.200195, -14745.299805, 17072.589844, -59.732628
0.396127, 9443.089844, -17666.199219, 20031.638672, -61.874222
0.325144, 10250.299805, -20714.900391, 23112.242188, -63.672543
0.266588, 11189.099609, -24411.199219, 26853.353516, -65.375206
0.219298, 12278.599609, -28680.099609, 31197.951172, -66.823143
0.180288, 13564.900391, -33747.500000, 36371.695313, -68.102203
0.148221, 15100.599609, -39729.300781, 42502.300781, -69.188835
0.121753, 16931.300781, -46907.000000, 49869.183594, -70.152725
0.100446, 19091.199219, -54990.699219, 58210.402344, -70.854454
