Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.230834, 3.730290, 3.737425, 86.458954
276480.000000, 0.723077, 3.028540, 3.113662, 76.571785
197486.000000, 1.425740, 2.139880, 2.571346, 56.325634
153600.000000, 1.688670, 1.642910, 2.356005, 44.213081
125673.000000, 1.838860, 1.298210, 2.250945, 35.221573
98742.898438, 1.971130, 0.980251, 2.201419, 26.441347
76800.000000, 2.050730, 0.706565, 2.169039, 19.011040
60104.300781, 2.121100, 0.442868, 2.166840, 11.793456
49371.398438, 2.143370, 0.297981, 2.163984, 7.914787
38400.000000, 2.171600, 0.135556, 2.175827, 3.571893
30052.199219, 2.192660, -0.010259, 2.192684, -0.268068
23834.500000, 2.218510, -0.141711, 2.223031, -3.654897
18681.099609, 2.252250, -0.278764, 2.269436, -7.055693
14706.400391, 2.286270, -0.416842, 2.323959, -10.332902
11520.000000, 2.330570, -0.569448, 2.399131, -13.730541
9600.000000, 2.367580, -0.693593, 2.467084, -16.328180
7513.040039, 2.423680, -0.883411, 2.579659, -20.026371
5760.000000, 2.493620, -1.121970, 2.734403, -24.224707
4547.370117, 2.566100, -1.374820, 2.911185, -28.180737
3600.000000, 2.651690, -1.677230, 3.137604, -32.313908
2880.000000, 2.740270, -2.020060, 3.404368, -36.396732
2273.679932, 2.811760, -2.449620, 3.729160, -41.062550
1781.439941, 2.946260, -3.008470, 4.210860, -45.598560
1416.390015, 3.100550, -3.654740, 4.792758, -49.689930
1122.079956, 3.282570, -4.459130, 5.537066, -53.641514
900.000000, 3.513480, -5.403080, 6.444983, -56.965122
720.000000, 3.786160, -6.544910, 7.561141, -59.951084
568.421021, 4.147330, -8.024470, 9.032855, -62.668484
440.816010, 4.648860, -9.985000, 11.014178, -65.034050
354.097992, 5.195980, -12.047800, 13.120506, -66.670418
276.923004, 5.996710, -14.862700, 16.026865, -68.027214
220.408005, 6.951130, -18.032000, 19.325403, -68.918922
174.194000, 8.217590, -21.964500, 23.451399, -69.487633
137.580002, 9.856540, -26.700800, 28.461977, -69.738480
109.091003, 11.911500, -32.266201, 34.394646, -69.737694
87.096802, 14.460500, -38.797001, 41.404266, -69.558472
68.354401, 17.894899, -47.176498, 50.456409, -69.227371
54.545502, 21.954700, -55.159401, 59.368076, -68.296318
42.857101, 27.077999, -65.913597, 71.258827, -67.666626
33.962299, 32.430698, -77.926598, 84.405594, -67.404396
26.865700, 39.505901, -92.368401, 100.462120, -66.843636
21.343901, 47.381302, -108.769997, 118.641899, -66.461571
17.307699, 55.505402, -126.408997, 138.058258, -66.294029
13.636400, 65.680801, -149.824005, 163.588501, -66.328026
10.714300, 77.321701, -178.315994, 194.358536, -66.557388
8.490570, 90.118797, -211.636993, 230.025238, -66.934837
6.716420, 104.963997, -252.335007, 273.295441, -67.414116
5.294120, 122.636002, -302.278992, 326.208801, -67.917374
4.166670, 143.487000, -363.431000, 390.730865, -68.455284
3.308820, 167.102005, -434.533997, 465.556519, -68.965530
2.616280, 195.376007, -521.523987, 556.919250, -69.462784
2.073730, 227.554993, -625.479980, 665.587341, -70.008171
1.642340, 264.135986, -751.559998, 796.624268, -70.635963
1.300580, 305.451996, -904.796997, 954.965210, -71.345741
1.032110, 351.072998, -1091.680054, 1146.742188, -72.172745
0.815217, 402.447998, -1326.209961, 1385.928345, -73.119194
0.646552, 460.730988, -1613.329956, 1677.827881, -74.061852
0.511364, 522.187988, -1979.839966, 2047.546509, -75.224571
0.407609, 610.520996, -2416.510010, 2492.439941, -75.821167
0.321429, 729.919983, -3012.340088, 3099.512207, -76.379196
0.254525, 891.395020, -3704.850098, 3810.577148, -76.471657
0.201613, 1109.589966, -4559.560059, 4692.630371, -76.322662
0.159574, 1412.619995, -5611.569824, 5786.640625, -75.870323
0.126689, 1829.760010, -6868.959961, 7108.490234, -75.083870
0.100446, 2416.050049, -8395.700195, 8736.422852, -73.945641
