Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
1028.569946, 9106.009766, -488.246002, 9119.089844, -3.069146
800.000000, 9083.750000, -478.847992, 9096.362305, -3.017542
635.294006, 9126.099609, -406.313995, 9135.139648, -2.549251
502.325989, 9152.089844, -355.045013, 9158.974609, -2.221611
392.726990, 9184.629883, -317.454987, 9190.114258, -1.979567
308.571014, 9229.330078, -289.691010, 9233.875000, -1.797815
242.697006, 9278.009766, -279.470001, 9282.217773, -1.725328
192.856995, 9324.450195, -294.122009, 9329.087891, -1.806687
152.113007, 9381.160156, -309.488007, 9386.263672, -1.889524
120.000000, 9449.040039, -344.354004, 9455.312500, -2.087122
94.736801, 9545.429688, -395.938995, 9553.637695, -2.375235
75.000000, 9660.860352, -468.563995, 9672.216797, -2.776742
59.340698, 9662.910156, -473.656006, 9674.511719, -2.806275
46.551701, 9760.750000, -572.911987, 9777.549805, -3.359149
36.734699, 13228.000000, -996.132996, 13265.454102, -4.306524
29.032301, 13619.299805, -1185.219971, 13670.774414, -4.973637
22.881399, 13904.799805, -1419.829956, 13977.101563, -5.830309
18.750000, 14140.200195, -1662.000000, 14237.538086, -6.703630
14.516100, 14454.200195, -2044.160034, 14598.030273, -8.049574
11.538500, 14726.200195, -2467.010010, 14931.413086, -9.510178
9.000000, 10712.700195, -2130.510010, 10922.500000, -11.248053
7.031250, 10912.799805, -2604.360107, 11219.263672, -13.422677
5.555560, 11161.000000, -3125.100098, 11590.261719, -15.642343
4.411760, 11454.500000, -3742.679932, 12050.444336, -18.094452
3.461540, 11822.400391, -4501.339844, 12650.344727, -20.844166
2.743900, 12244.200195, -5364.120117, 13367.656250, -23.657974
2.163460, 12756.099609, -6407.799805, 14275.082031, -26.671854
1.704550, 13368.500000, -7656.000000, 15405.555664, -29.799313
1.347310, 14019.900391, -9102.009766, 16715.388672, -32.992466
1.061320, 14887.400391, -10820.400391, 18404.232422, -36.010254
0.839552, 15705.200195, -12895.099609, 20320.849609, -39.388458
0.661765, 16748.300781, -15347.900391, 22717.033203, -42.501698
0.523256, 17699.300781, -19004.000000, 25969.544922, -47.035847
0.413603, 19090.000000, -22577.800781, 29566.623047, -49.784786
0.327035, 21329.599609, -27667.599609, 34934.910156, -52.370529
0.258028, 23135.199219, -32990.101563, 40293.726563, -54.958900
0.203804, 25307.199219, -39862.500000, 47217.296875, -57.590080
0.160944, 27774.300781, -47908.199219, 55376.957031, -59.897411
0.126689, 30789.300781, -58137.300781, 65786.976563, -62.094479
0.100446, 34339.398438, -70334.296875, 78269.453125, -63.976929
