frequency_hz,z_real_ohm_cm2,z_imag_ohm_cm2,sample_id,target_temperature_C,actual_temperature_C,source_file
26.8657,42.766399,-110.125999,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
21.343901,51.5242,-130.410004,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
17.307699,60.674099,-152.376999,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
13.6364,72.2136,-181.539001,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
10.7143,85.436798,-216.968002,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
8.49057,99.698601,-258.26001,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
6.71642,115.689003,-308.692993,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
5.29412,133.576004,-370.856995,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
4.16667,153.453995,-448.213013,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
3.30882,174.552994,-540.018982,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
2.61628,198.690002,-655.309021,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
2.07373,225.511002,-797.06897,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
1.64234,256.141998,-973.400024,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
1.30058,292.407013,-1192.069946,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
1.03211,334.128998,-1461.619995,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.815217,384.481995,-1801.569946,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.646552,429.842987,-2215.709961,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.511364,499.075012,-2758.070068,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.407609,582.809021,-3390.350098,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.321429,682.35199,-4238.910156,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.254525,809.125977,-5241.399902,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.201613,962.411011,-6488.02002,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.159574,1151.099976,-8041.120117,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.126689,1381.589966,-9940.790039,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
0.100446,1649.469971,-12320.200195,2026.4.29CS,-21.0,-20.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-20.0C_seq004.txt
