[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
FILEOPENTIME,3807441885.338,8/24/2020,2:44 PM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3807441885.34,300.0053,,,,,,,,
,3807441885.35,300.0053,,,,,,,,
,3807441901.38,299.8415,,,,,,,,
,3807441921.41,299.5058,,,,,,,,
,3807441941.46,299.147,,,,,,,,
,3807441961.48,298.8015,,,,,,,,
,3807441981.52,298.4434,,,,,,,,
,3807442001.53,298.0986,,,,,,,,
,3807442021.55,297.7542,,,,,,,,
,3807442041.60,297.4257,,,,,,,,
,3807442061.62,297.0883,,,,,,,,
,3807442081.67,296.7669,,,,,,,,
,3807442101.69,296.4356,,,,,,,,
,3807442121.74,296.1129,,,,,,,,
,3807442141.79,295.7769,,,,,,,,
,3807442161.85,295.4518,,,,,,,,
,3807442181.87,295.1106,,,,,,,,
,3807442201.97,294.7848,,,,,,,,
,3807442222.05,294.4442,,,,,,,,
,3807442242.08,294.1063,,,,,,,,
,3807442262.08,293.7775,,,,,,,,
,3807442282.12,293.4383,,,,,,,,
,3807442302.18,293.1124,,,,,,,,
,3807442322.18,292.7737,,,,,,,,
,3807442342.20,292.4475,,,,,,,,
,3807442362.27,292.109,,,,,,,,
,3807442382.35,291.7819,,,,,,,,
,3807442402.38,291.4423,,,,,,,,
,3807442422.39,291.1167,,,,,,,,
,3807442442.39,290.7784,,,,,,,,
,3807442462.41,290.4487,,,,,,,,
,3807442482.41,290.1114,,,,,,,,
,3807442502.44,289.785,,,,,,,,
,3807442522.46,289.4469,,,,,,,,
,3807442542.49,289.1106,,,,,,,,
,3807442562.52,288.7803,,,,,,,,
,3807442582.55,288.4535,,,,,,,,
,3807442602.55,288.1149,,,,,,,,
,3807442622.55,287.7861,,,,,,,,
,3807442642.59,287.4475,,,,,,,,
,3807442662.59,287.1176,,,,,,,,
,3807442682.61,286.7813,,,,,,,,
,3807442702.61,286.4503,,,,,,,,
,3807442722.73,286.1184,,,,,,,,
,3807442742.74,285.7874,,,,,,,,
,3807442762.78,285.45,,,,,,,,
,3807442782.83,285.1166,,,,,,,,
,3807442802.88,284.7841,,,,,,,,
,3807442822.88,284.4517,,,,,,,,
,3807442842.90,284.1208,,,,,,,,
,3807442862.93,283.7891,,,,,,,,
,3807442882.98,283.4587,,,,,,,,
,3807442903.02,283.1205,,,,,,,,
,3807442923.02,282.7891,,,,,,,,
,3807442943.02,282.4521,,,,,,,,
,3807442963.04,282.1203,,,,,,,,
,3807442983.06,281.7903,,,,,,,,
,3807443003.06,281.46,,,,,,,,
,3807443023.09,281.1357,,,,,,,,
,3807443043.17,280.7889,,,,,,,,
,3807443063.19,280.4583,,,,,,,,
,3807443083.20,280.1306,,,,,,,,
,3807443103.23,279.7973,,,,,,,,
,3807443123.25,279.4607,,,,,,,,
,3807443143.28,279.1291,,,,,,,,
,3807443163.33,278.7913,,,,,,,,
,3807443183.35,278.461,,,,,,,,
,3807443203.38,278.1234,,,,,,,,
,3807443223.45,277.7927,,,,,,,,
,3807443243.47,277.4697,,,,,,,,
,3807443263.49,277.1385,,,,,,,,
,3807443283.52,276.7935,,,,,,,,
,3807443303.59,276.458,,,,,,,,
,3807443323.60,276.1289,,,,,,,,
,3807443343.62,275.7983,,,,,,,,
,3807443363.66,275.466,,,,,,,,
,3807443383.74,275.1288,,,,,,,,
,3807443403.78,274.791,,,,,,,,
,3807443423.78,274.4621,,,,,,,,
,3807443443.83,274.1314,,,,,,,,
,3807443463.86,273.8005,,,,,,,,
,3807443483.89,273.4642,,,,,,,,
,3807443503.91,273.1322,,,,,,,,
,3807443523.99,272.7964,,,,,,,,
,3807443544.03,272.4719,,,,,,,,
,3807443564.03,272.1342,,,,,,,,
,3807443584.05,271.8032,,,,,,,,
,3807443604.08,271.4662,,,,,,,,
,3807443624.13,271.136,,,,,,,,
,3807443644.18,270.8044,,,,,,,,
,3807443664.23,270.466,,,,,,,,
,3807443684.25,270.1422,,,,,,,,
,3807443704.31,269.7999,,,,,,,,
,3807443724.36,269.4665,,,,,,,,
,3807443744.38,269.1352,,,,,,,,
,3807443764.41,268.7966,,,,,,,,
,3807443784.42,268.4644,,,,,,,,
,3807443804.44,268.138,,,,,,,,
,3807443824.45,267.8087,,,,,,,,
,3807443844.49,267.4759,,,,,,,,
,3807443864.57,267.134,,,,,,,,
,3807443884.62,266.7973,,,,,,,,
,3807443904.65,266.468,,,,,,,,
,3807443924.72,266.1367,,,,,,,,
,3807443944.75,265.8057,,,,,,,,
,3807443964.77,265.4719,,,,,,,,
,3807443984.80,265.135,,,,,,,,
,3807444004.81,264.8036,,,,,,,,
,3807444024.84,264.471,,,,,,,,
,3807444044.94,264.1374,,,,,,,,
,3807444064.97,263.8053,,,,,,,,
,3807444084.99,263.4746,,,,,,,,
,3807444105.05,263.1367,,,,,,,,
,3807444125.07,262.8071,,,,,,,,
,3807444145.09,262.4706,,,,,,,,
,3807444165.16,262.1464,,,,,,,,
,3807444185.21,261.8081,,,,,,,,
,3807444205.27,261.4713,,,,,,,,
,3807444225.31,261.1385,,,,,,,,
,3807444245.31,260.8083,,,,,,,,
,3807444265.33,260.469,,,,,,,,
,3807444285.35,260.1375,,,,,,,,
,3807444305.38,259.8071,,,,,,,,
,3807444325.40,259.4759,,,,,,,,
,3807444345.42,259.1385,,,,,,,,
,3807444365.44,258.8069,,,,,,,,
,3807444385.46,258.4771,,,,,,,,
,3807444405.48,258.1376,,,,,,,,
,3807444425.48,257.8078,,,,,,,,
,3807444445.51,257.4762,,,,,,,,
,3807444465.60,257.1386,,,,,,,,
,3807444485.62,256.807,,,,,,,,
,3807444505.65,256.4776,,,,,,,,
,3807444525.73,256.1399,,,,,,,,
,3807444545.75,255.8077,,,,,,,,
,3807444565.78,255.4762,,,,,,,,
,3807444585.79,255.1443,,,,,,,,
,3807444605.82,254.8122,,,,,,,,
,3807444625.87,254.4811,,,,,,,,
,3807444645.89,254.1379,,,,,,,,
,3807444665.92,253.8067,,,,,,,,
,3807444685.94,253.4758,,,,,,,,
,3807444706.02,253.1396,,,,,,,,
,3807444726.04,252.8019,,,,,,,,
,3807444746.07,252.4709,,,,,,,,
,3807444766.12,252.1461,,,,,,,,
,3807444786.14,251.8098,,,,,,,,
,3807444806.16,251.4735,,,,,,,,
,3807444826.21,251.1376,,,,,,,,
,3807444846.26,250.797,,,,,,,,
,3807444866.34,250.466,,,,,,,,
,3807444886.34,250.1367,,,,,,,,
,3807444906.36,249.7981,,,,,,,,
,3807444926.36,249.4738,,,,,,,,
,3807444946.38,249.1359,,,,,,,,
,3807444966.41,248.8035,,,,,,,,
,3807444986.43,248.4738,,,,,,,,
,3807445006.48,248.1356,,,,,,,,
,3807445026.52,247.8036,,,,,,,,
,3807445046.55,247.4718,,,,,,,,
,3807445066.58,247.1342,,,,,,,,
,3807445086.62,246.8017,,,,,,,,
,3807445106.65,246.4719,,,,,,,,
,3807445126.69,246.1336,,,,,,,,
,3807445146.72,245.8013,,,,,,,,
,3807445166.76,245.4749,,,,,,,,
,3807445186.79,245.133,,,,,,,,
,3807445206.83,244.8006,,,,,,,,
,3807445226.87,244.4688,,,,,,,,
,3807445246.90,244.1299,,,,,,,,
,3807445266.93,243.7982,,,,,,,,
,3807445286.96,243.4684,,,,,,,,
,3807445307.00,243.1295,,,,,,,,
,3807445327.01,242.7987,,,,,,,,
,3807445347.05,242.47,,,,,,,,
,3807445367.10,242.132,,,,,,,,
,3807445387.11,241.7951,,,,,,,,
,3807445407.12,241.4647,,,,,,,,
,3807445427.13,241.1336,,,,,,,,
,3807445447.15,240.7966,,,,,,,,
,3807445467.17,240.4589,,,,,,,,
,3807445487.19,240.1287,,,,,,,,
,3807445507.24,239.7987,,,,,,,,
,3807445527.28,239.4606,,,,,,,,
,3807445547.32,239.1349,,,,,,,,
,3807445567.40,238.7966,,,,,,,,
,3807445587.43,238.4571,,,,,,,,
,3807445607.43,238.1262,,,,,,,,
,3807445627.51,237.7968,,,,,,,,
,3807445647.54,237.4577,,,,,,,,
,3807445667.54,237.1267,,,,,,,,
,3807445687.56,236.8011,,,,,,,,
,3807445707.57,236.4598,,,,,,,,
,3807445727.63,236.1268,,,,,,,,
,3807445747.63,235.8022,,,,,,,,
,3807445767.68,235.465,,,,,,,,
,3807445787.72,235.1267,,,,,,,,
,3807445807.73,234.7959,,,,,,,,
,3807445827.77,234.4592,,,,,,,,
,3807445847.82,234.1212,,,,,,,,
,3807445867.82,233.791,,,,,,,,
,3807445887.92,233.4582,,,,,,,,
,3807445907.97,233.12,,,,,,,,
,3807445927.99,232.7958,,,,,,,,
,3807445948.01,232.4566,,,,,,,,
,3807445968.02,232.1232,,,,,,,,
,3807445988.04,231.7928,,,,,,,,
,3807446008.06,231.4541,,,,,,,,
,3807446028.14,231.1216,,,,,,,,
,3807446048.17,230.791,,,,,,,,
,3807446068.22,230.4521,,,,,,,,
,3807446088.24,230.1275,,,,,,,,
,3807446108.27,229.7879,,,,,,,,
,3807446128.27,229.4551,,,,,,,,
,3807446148.29,229.1242,,,,,,,,
,3807446168.30,228.7835,,,,,,,,
,3807446188.33,228.4598,,,,,,,,
,3807446208.35,228.1212,,,,,,,,
,3807446228.35,227.7892,,,,,,,,
,3807446248.37,227.4589,,,,,,,,
,3807446268.39,227.1211,,,,,,,,
,3807446288.42,226.7885,,,,,,,,
,3807446308.46,226.4572,,,,,,,,
,3807446328.49,226.1196,,,,,,,,
,3807446348.50,225.7886,,,,,,,,
,3807446368.55,225.4571,,,,,,,,
,3807446388.59,225.1165,,,,,,,,
,3807446408.63,224.7847,,,,,,,,
,3807446428.65,224.4543,,,,,,,,
,3807446448.68,224.1172,,,,,,,,
,3807446468.71,223.7848,,,,,,,,
,3807446488.73,223.4529,,,,,,,,
,3807446508.74,223.1141,,,,,,,,
,3807446528.79,222.7879,,,,,,,,
,3807446548.79,222.451,,,,,,,,
,3807446568.79,222.119,,,,,,,,
,3807446588.82,221.7875,,,,,,,,
,3807446608.84,221.45,,,,,,,,
,3807446628.92,221.1167,,,,,,,,
,3807446648.99,220.7862,,,,,,,,
,3807446668.99,220.4484,,,,,,,,
,3807446689.01,220.1147,,,,,,,,
,3807446709.01,219.7846,,,,,,,,
,3807446729.05,219.4446,,,,,,,,
,3807446749.08,219.1214,,,,,,,,
,3807446769.08,218.7825,,,,,,,,
,3807446789.10,218.4502,,,,,,,,
,3807446809.11,218.1186,,,,,,,,
,3807446829.12,217.7795,,,,,,,,
,3807446849.14,217.4551,,,,,,,,
,3807446869.17,217.1162,,,,,,,,
,3807446889.21,216.7835,,,,,,,,
,3807446909.25,216.4524,,,,,,,,
,3807446929.28,216.1154,,,,,,,,
,3807446949.28,215.782,,,,,,,,
,3807446969.28,215.4517,,,,,,,,
,3807446989.30,215.1123,,,,,,,,
,3807447009.36,214.7865,,,,,,,,
,3807447029.40,214.4474,,,,,,,,
,3807447049.41,214.1136,,,,,,,,
,3807447069.42,213.7841,,,,,,,,
,3807447089.44,213.4457,,,,,,,,
,3807447109.49,213.1123,,,,,,,,
,3807447129.52,212.7873,,,,,,,,
,3807447149.54,212.444,,,,,,,,
,3807447169.54,212.1125,,,,,,,,
,3807447189.61,211.7825,,,,,,,,
,3807447209.66,211.4438,,,,,,,,
,3807447229.68,211.1116,,,,,,,,
,3807447249.70,210.7804,,,,,,,,
,3807447269.75,210.4476,,,,,,,,
,3807447289.77,210.1113,,,,,,,,
,3807447309.81,209.7809,,,,,,,,
,3807447329.86,209.4433,,,,,,,,
,3807447349.90,209.11,,,,,,,,
,3807447369.92,208.7797,,,,,,,,
,3807447389.94,208.4416,,,,,,,,
,3807447409.97,208.1164,,,,,,,,
,3807447430.02,207.778,,,,,,,,
,3807447450.08,207.44,,,,,,,,
,3807447470.16,207.1073,,,,,,,,
,3807447490.20,206.776,,,,,,,,
,3807447510.22,206.4404,,,,,,,,
,3807447530.27,206.1054,,,,,,,,
,3807447550.30,205.7743,,,,,,,,
,3807447570.32,205.4361,,,,,,,,
,3807447590.34,205.1047,,,,,,,,
,3807447610.35,204.7751,,,,,,,,
,3807447630.39,204.435,,,,,,,,
,3807447650.41,204.1096,,,,,,,,
,3807447670.46,203.7703,,,,,,,,
,3807447690.48,203.435,,,,,,,,
,3807447710.51,203.1042,,,,,,,,
,3807447730.51,202.7693,,,,,,,,
,3807447750.56,202.4389,,,,,,,,
,3807447770.58,202.1049,,,,,,,,
,3807447790.61,201.7729,,,,,,,,
,3807447810.62,201.4388,,,,,,,,
,3807447830.68,201.1066,,,,,,,,
,3807447850.73,200.769,,,,,,,,
,3807447870.79,200.4328,,,,,,,,
,3807447890.83,200.1023,,,,,,,,
,3807447910.83,199.7687,,,,,,,,
,3807447930.83,199.4386,,,,,,,,
,3807447950.86,199.0989,,,,,,,,
,3807447970.87,198.7673,,,,,,,,
,3807447990.91,198.4377,,,,,,,,
,3807448010.97,198.0993,,,,,,,,
,3807448031.02,197.7662,,,,,,,,
,3807448051.06,197.4373,,,,,,,,
,3807448071.12,197.0977,,,,,,,,
,3807448091.14,196.7639,,,,,,,,
,3807448111.14,196.4333,,,,,,,,
,3807448131.15,196.0995,,,,,,,,
,3807448151.15,195.7705,,,,,,,,
,3807448171.20,195.4324,,,,,,,,
,3807448191.23,195.0982,,,,,,,,
,3807448211.23,194.7695,,,,,,,,
,3807448231.24,194.4345,,,,,,,,
,3807448251.27,194.0948,,,,,,,,
,3807448271.29,193.7693,,,,,,,,
,3807448291.31,193.4313,,,,,,,,
,3807448311.34,193.0989,,,,,,,,
