Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.523560, 2.715060, 3.113324, 60.700970
276480.000000, -0.961587, 2.191210, 2.392917, 66.306290
197486.000000, -0.238113, 1.542870, 1.561136, 81.226692
153600.000000, 0.061362, 1.188830, 1.190413, 87.045212
125673.000000, 0.209843, 0.944206, 0.967243, 77.470078
98742.898438, 0.343247, 0.710848, 0.789382, 64.225510
76800.000000, 0.429525, 0.516225, 0.671550, 50.237854
60104.300781, 0.491395, 0.319785, 0.586286, 33.054863
49371.398438, 0.509199, 0.215627, 0.552973, 22.950867
38400.000000, 0.525264, 0.093520, 0.533524, 10.095383
30052.199219, 0.539312, -0.017274, 0.539589, -1.834582
23834.500000, 0.552644, -0.119513, 0.565419, -12.202688
18681.099609, 0.567936, -0.233121, 0.613919, -22.316706
14706.400391, 0.586962, -0.352236, 0.684540, -30.967976
11520.000000, 0.610111, -0.487462, 0.780932, -38.623901
9600.000000, 0.630827, -0.602001, 0.871979, -43.660549
7513.040039, 0.663355, -0.780075, 1.023991, -49.623051
5760.000000, 0.708901, -1.013470, 1.236795, -55.028023
4547.370117, 0.758725, -1.267120, 1.476908, -59.087708
3600.000000, 0.820970, -1.571240, 1.772791, -62.413013
2880.000000, 0.898435, -1.919540, 2.119391, -64.918198
2273.679932, 0.987332, -2.354690, 2.553309, -67.251488
1781.439941, 1.116140, -2.928920, 3.134380, -69.139389
1416.390015, 1.276470, -3.582580, 3.803190, -70.389069
1122.079956, 1.473420, -4.388750, 4.629481, -71.441734
900.000000, 1.720660, -5.325990, 5.597039, -72.095993
720.000000, 2.032730, -6.449060, 6.761832, -72.505257
568.421021, 2.452320, -7.889440, 8.261788, -72.732872
440.816010, 3.037930, -9.768720, 10.230196, -72.725060
354.097992, 3.679270, -11.719700, 12.283664, -72.570892
276.923004, 4.601210, -14.336800, 15.057056, -72.206642
220.408005, 5.680830, -17.236799, 18.148804, -71.759041
174.194000, 7.071010, -20.766800, 21.937620, -71.196510
137.580002, 8.788230, -24.948799, 26.451380, -70.595169
109.091003, 10.835000, -29.792299, 31.701393, -70.014450
87.096802, 13.231600, -35.452400, 37.841087, -69.533340
68.354401, 16.274099, -42.707001, 45.702671, -69.139961
54.545502, 19.675800, -49.657501, 53.413525, -68.385040
42.857101, 23.771900, -59.194099, 63.789063, -68.119987
33.962299, 27.853100, -70.080704, 75.412865, -68.324989
26.865700, 33.212101, -83.475403, 89.839783, -68.304031
21.343901, 39.097000, -99.039398, 106.477127, -68.457771
17.307699, 45.094700, -116.070999, 124.523125, -68.768379
13.636400, 52.462399, -139.061005, 148.627945, -69.330429
10.714300, 60.687801, -167.494995, 178.150452, -70.083237
8.490570, 69.362297, -201.173996, 212.795929, -70.976440
6.716420, 79.083801, -243.164001, 255.700958, -71.984009
5.294120, 90.193497, -295.792999, 309.238373, -73.042435
4.166670, 102.695999, -361.878998, 376.168671, -74.156830
3.308820, 116.454002, -440.880005, 456.000793, -75.203827
2.616280, 132.850998, -540.556030, 556.641907, -76.192238
2.073730, 152.024002, -663.294983, 680.493591, -77.091042
1.642340, 174.600998, -816.044006, 834.513794, -77.923080
1.300580, 202.451004, -1005.630005, 1025.806030, -78.617516
1.032110, 235.602005, -1238.979980, 1261.181885, -79.233292
0.815217, 276.390991, -1532.650024, 1557.372192, -79.777420
0.646552, 315.131989, -1894.229980, 1920.264404, -80.554543
0.511364, 374.122986, -2363.500000, 2392.927246, -81.005165
0.407609, 445.653992, -2911.500000, 2945.409912, -81.297462
0.321429, 533.671997, -3644.070068, 3682.940674, -81.668297
0.254525, 649.306030, -4514.959961, 4561.410156, -81.816284
0.201613, 795.510010, -5596.680176, 5652.934082, -81.910194
0.159574, 978.679993, -6946.319824, 7014.924805, -81.980293
0.126689, 1213.239990, -8591.799805, 8677.037109, -81.962463
0.100446, 1520.339966, -10650.000000, 10757.970703, -81.875641
