Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.048530, 3.085690, 3.258972, 71.232033
276480.000000, -0.456377, 2.410330, 2.453155, 79.278427
197486.000000, 0.271227, 1.757880, 1.778681, 81.228867
153600.000000, 0.541279, 1.325590, 1.431842, 67.788307
125673.000000, 0.705363, 1.065000, 1.277404, 56.482990
98742.898438, 0.828906, 0.797755, 1.150434, 43.902905
76800.000000, 0.914437, 0.597569, 1.092375, 33.163933
60104.300781, 0.643182, 0.346474, 0.730566, 28.310785
49371.398438, 0.661276, 0.241322, 0.703933, 20.048738
38400.000000, 0.675033, 0.118224, 0.685308, 9.933923
30052.199219, 0.685540, 0.009985, 0.685613, 0.834466
23834.500000, 0.698300, -0.092726, 0.704430, -7.563985
18681.099609, 0.712312, -0.201463, 0.740254, -15.792480
14706.400391, 0.729018, -0.317030, 0.794969, -23.502907
11520.000000, 0.750522, -0.446911, 0.873506, -30.772396
9600.000000, 0.769255, -0.556197, 0.949267, -35.868183
7513.040039, 0.799722, -0.724732, 1.079255, -42.183815
5760.000000, 0.842283, -0.946216, 1.266793, -48.325825
4547.370117, 0.888107, -1.187230, 1.482649, -53.201687
3600.000000, 0.948136, -1.473340, 1.752054, -57.237572
2880.000000, 1.018210, -1.803770, 2.071313, -60.555714
2273.679932, 1.102030, -2.211540, 2.470906, -63.512516
1781.439941, 1.228800, -2.753020, 3.014808, -65.946579
1416.390015, 1.381550, -3.361320, 3.634165, -67.656654
1122.079956, 1.578310, -4.112500, 4.404965, -69.004013
900.000000, 1.822610, -4.985780, 5.308475, -69.919525
720.000000, 2.127700, -6.028050, 6.392534, -70.558670
568.421021, 2.539760, -7.356810, 7.782868, -70.954018
440.816010, 3.114850, -9.089680, 9.608567, -71.084450
354.097992, 3.743690, -10.876800, 11.503042, -71.007034
276.923004, 4.640530, -13.256200, 14.044976, -70.706642
220.408005, 5.682140, -15.881500, 16.867388, -70.313622
174.194000, 7.001360, -19.058500, 20.303829, -69.828613
137.580002, 8.613860, -22.803900, 24.376554, -69.306633
109.091003, 10.501000, -27.139500, 29.100231, -68.847206
87.096802, 12.685100, -32.200901, 34.609390, -68.498718
68.354401, 15.419100, -38.688999, 41.648376, -68.270760
54.545502, 18.433901, -44.909599, 48.545658, -67.683472
42.857101, 22.029499, -53.486000, 57.845062, -67.614502
33.962299, 25.547800, -63.321301, 68.280869, -68.027748
26.865700, 30.144501, -75.477699, 81.274681, -68.229080
21.343901, 35.134800, -89.688599, 96.324966, -68.607628
17.307699, 40.157001, -105.323997, 112.719696, -69.129585
13.636400, 46.292801, -126.605003, 134.803009, -69.915192
10.714300, 53.136799, -153.112000, 162.070374, -70.860901
8.490570, 60.409100, -184.740997, 194.366913, -71.892601
6.716420, 68.607399, -224.184998, 234.448044, -72.984299
5.294120, 78.155502, -273.847992, 284.782379, -74.071396
4.166670, 89.051903, -336.303009, 347.893585, -75.168671
3.308820, 101.306000, -410.977997, 423.279816, -76.152672
2.616280, 116.292000, -505.188995, 518.401123, -77.036636
2.073730, 133.850006, -621.267029, 635.522278, -77.841644
1.642340, 155.160004, -765.526001, 781.091980, -78.542282
1.300580, 181.802002, -944.429993, 961.769226, -79.103882
1.032110, 213.908005, -1164.430054, 1183.914673, -79.590714
0.815217, 254.404007, -1441.239990, 1463.521118, -79.989418
0.646552, 296.648987, -1760.780029, 1785.594238, -80.436859
0.511364, 355.765991, -2194.870117, 2223.516357, -80.792992
0.407609, 433.117004, -2702.479980, 2736.967041, -80.894829
0.321429, 531.466003, -3383.000000, 3424.491943, -81.071854
0.254525, 666.192017, -4187.879883, 4240.536621, -80.961319
0.201613, 841.541016, -5184.879883, 5252.729980, -80.780891
0.159574, 1076.969971, -6421.509766, 6511.194336, -80.479362
0.126689, 1388.479980, -7920.279785, 8041.063965, -80.056694
0.100446, 1816.979980, -9778.360352, 9945.740234, -79.473557
