Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.562270, 2.778910, 3.187950, 60.655823
276480.000000, -0.969696, 2.153230, 2.361506, 65.755829
197486.000000, -0.248372, 1.570010, 1.589535, 81.010429
153600.000000, 0.063573, 1.185290, 1.186994, 86.929932
125673.000000, 0.213029, 0.948799, 0.972420, 77.345520
98742.898438, 0.354797, 0.707508, 0.791485, 63.367416
76800.000000, 0.434593, 0.526944, 0.683038, 50.486160
60104.300781, 0.486950, 0.322841, 0.584249, 33.543816
49371.398438, 0.501944, 0.219277, 0.547750, 23.598373
38400.000000, 0.522019, 0.101381, 0.531772, 10.990563
30052.199219, 0.531700, -0.011638, 0.531827, -1.253863
23834.500000, 0.544593, -0.114278, 0.556454, -11.851061
18681.099609, 0.559540, -0.224466, 0.602885, -21.858767
14706.400391, 0.577570, -0.341971, 0.671216, -30.629171
11520.000000, 0.600707, -0.475000, 0.765816, -38.334652
9600.000000, 0.619968, -0.587056, 0.853812, -43.438103
7513.040039, 0.652011, -0.761353, 1.002385, -49.423767
5760.000000, 0.696786, -0.990180, 1.210771, -54.866093
4547.370117, 0.745946, -1.240260, 1.447301, -58.975483
3600.000000, 0.806607, -1.536600, 1.735441, -62.303680
2880.000000, 0.877398, -1.881190, 2.075742, -64.995384
2273.679932, 0.971265, -2.310550, 2.506391, -67.200020
1781.439941, 1.101060, -2.866640, 3.070824, -68.988503
1416.390015, 1.252950, -3.504910, 3.722133, -70.328842
1122.079956, 1.454200, -4.296000, 4.535451, -71.298988
900.000000, 1.698840, -5.211490, 5.481395, -71.945084
720.000000, 2.006610, -6.308690, 6.620125, -72.355659
568.421021, 2.422460, -7.711680, 8.083212, -72.561005
440.816010, 2.831100, -9.597420, 10.006278, -73.564697
354.097992, 3.636130, -11.444400, 12.008152, -72.373840
276.923004, 4.546730, -13.985200, 14.705732, -71.990143
220.408005, 5.612640, -16.800600, 17.713326, -71.526878
174.194000, 6.976200, -20.222000, 21.391508, -70.966560
137.580002, 8.658770, -24.267900, 25.766359, -70.363632
109.091003, 10.652200, -28.957100, 30.854221, -69.803383
87.096802, 12.980500, -34.431000, 36.796566, -69.343536
68.354401, 15.930900, -41.445099, 44.401463, -68.973953
54.545502, 19.214001, -48.176701, 51.866871, -68.256721
42.857101, 23.160400, -57.417500, 61.912628, -68.032410
33.962299, 27.075701, -67.974197, 73.168198, -68.281464
26.865700, 32.200901, -80.966103, 87.134422, -68.311874
21.343901, 37.817402, -96.099701, 103.272980, -68.519241
17.307699, 43.521400, -112.691002, 120.803040, -68.883385
13.636400, 50.494400, -135.102997, 144.230728, -69.506905
10.714300, 58.293201, -162.910004, 173.025345, -70.311539
8.490570, 66.567703, -196.005005, 207.000534, -71.241364
6.716420, 75.795998, -237.130997, 248.950089, -72.274162
5.294120, 86.380302, -288.682007, 301.328491, -73.341606
4.166670, 98.366402, -353.591003, 367.018463, -74.453819
3.308820, 111.678001, -431.214996, 445.441742, -75.480309
2.616280, 127.625000, -529.049988, 544.226074, -76.437424
2.073730, 146.274994, -649.505981, 665.773560, -77.308182
1.642340, 168.427002, -799.473022, 817.021851, -78.103340
1.300580, 195.664993, -985.606995, 1004.841248, -78.771507
1.032110, 228.328995, -1214.420044, 1235.698242, -79.351845
0.815217, 268.915985, -1502.479980, 1526.355835, -79.852547
0.646552, 307.201996, -1855.060059, 1880.324707, -80.597023
0.511364, 365.923004, -2315.290039, 2344.028076, -81.018913
0.407609, 439.119995, -2850.760010, 2884.381836, -81.243210
0.321429, 527.437988, -3569.469971, 3608.227783, -81.594566
0.254525, 645.981018, -4421.729980, 4468.667480, -81.688301
0.201613, 793.890991, -5479.500000, 5536.712402, -81.756119
0.159574, 987.057007, -6798.220215, 6869.503418, -81.738777
0.126689, 1235.800049, -8404.570313, 8494.939453, -81.635239
0.100446, 1559.660034, -10413.000000, 10529.155273, -81.481560
