Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.425310, 2.853880, 3.190006, 63.461140
276480.000000, -0.901838, 2.215040, 2.391592, 67.846657
197486.000000, -0.128806, 1.582920, 1.588152, 85.347939
153600.000000, 0.149920, 1.203750, 1.213050, 82.900711
125673.000000, 0.316753, 0.946173, 0.997785, 71.490860
98742.898438, 0.449635, 0.706723, 0.837633, 57.534454
76800.000000, 0.533643, 0.508015, 0.736786, 43.590630
60104.300781, 0.587835, 0.302654, 0.661173, 27.242228
49371.398438, 0.604786, 0.194069, 0.635161, 17.790850
38400.000000, 0.621954, 0.060175, 0.624858, 5.526253
30052.199219, 0.640992, -0.053435, 0.643215, -4.765302
23834.500000, 0.657004, -0.166416, 0.677753, -14.213805
18681.099609, 0.675713, -0.289126, 0.734971, -23.165251
14706.400391, 0.698712, -0.420922, 0.815704, -31.065838
11520.000000, 0.726475, -0.571279, 0.924189, -38.180492
9600.000000, 0.750812, -0.699339, 1.026057, -42.967144
7513.040039, 0.789662, -0.897664, 1.195561, -48.662376
5760.000000, 0.842582, -1.159600, 1.433393, -53.997311
4547.370117, 0.899883, -1.444590, 1.701949, -58.079853
3600.000000, 0.968151, -1.785820, 2.031371, -61.536442
2880.000000, 1.044930, -2.183060, 2.420254, -64.421707
2273.679932, 1.149060, -2.675350, 2.911673, -66.756523
1781.439941, 1.285980, -3.320990, 3.561280, -68.832207
1416.390015, 1.449410, -4.072030, 4.322293, -70.407173
1122.079956, 1.659510, -4.990310, 5.259008, -71.605644
900.000000, 1.921610, -6.071710, 6.368536, -72.438156
720.000000, 2.244100, -7.372030, 7.706024, -73.069366
568.421021, 2.682280, -9.041850, 9.431314, -73.476936
440.816010, 3.300970, -11.268600, 11.742136, -73.672836
354.097992, 3.976340, -13.581500, 14.151623, -73.681229
276.923004, 4.944280, -16.688499, 17.405514, -73.497093
220.408005, 6.095770, -20.183599, 21.084024, -73.194847
174.194000, 7.599700, -24.476000, 25.628695, -72.750648
137.580002, 9.508800, -29.611900, 31.101156, -72.197433
109.091003, 11.847100, -35.608002, 37.527103, -71.597267
87.096802, 14.613700, -42.509602, 44.951378, -71.028358
68.354401, 18.272699, -51.486099, 54.632500, -70.459946
54.545502, 22.490200, -60.092602, 64.163307, -69.481178
42.857101, 27.643801, -71.795998, 76.934029, -68.941673
33.962299, 32.901001, -85.072304, 91.212784, -68.856445
26.865700, 39.863998, -101.315002, 108.875473, -68.522057
21.343901, 47.659500, -120.024002, 129.140198, -68.342804
17.307699, 55.758598, -140.360992, 151.030548, -68.334488
13.636400, 65.901604, -167.453995, 179.955170, -68.517860
10.714300, 77.390198, -200.503006, 214.920212, -68.894402
8.490570, 89.695801, -239.281006, 255.540085, -69.451218
6.716420, 103.392998, -287.000000, 305.055908, -70.188225
5.294120, 118.728996, -346.029999, 365.832367, -71.062012
4.166670, 135.714005, -420.053986, 441.433624, -72.095024
3.308820, 154.076004, -508.113007, 530.959717, -73.131042
2.616280, 175.261002, -618.934021, 643.269592, -74.189682
2.073730, 199.112000, -755.429993, 781.229858, -75.234116
1.642340, 226.764008, -925.294006, 952.675659, -76.229790
1.300580, 259.792999, -1136.099976, 1165.425049, -77.119576
1.032110, 298.330994, -1395.750000, 1427.276978, -77.935005
0.815217, 345.113007, -1723.170044, 1757.389526, -78.674759
0.646552, 390.092987, -2124.070068, 2159.593994, -79.593399
0.511364, 453.592010, -2646.959961, 2685.543213, -80.276054
0.407609, 533.778015, -3256.000000, 3299.462891, -80.689919
0.321429, 627.265991, -4074.429932, 4122.431641, -81.247925
0.254525, 751.650024, -5042.000000, 5097.719238, -81.520920
0.201613, 898.583008, -6244.040039, 6308.366699, -81.810745
0.159574, 1079.760010, -7746.490234, 7821.380371, -82.064842
0.126689, 1309.560059, -9580.969727, 9670.052734, -82.216866
0.100446, 1571.780029, -11871.500000, 11975.099609, -82.457924
