Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.606431, 3.937170, 3.983600, 81.243706
276480.000000, 1.226920, 3.216520, 3.442577, 69.120979
197486.000000, 1.883890, 2.253760, 2.937427, 50.108170
153600.000000, 2.179620, 1.720690, 2.776962, 38.289150
125673.000000, 2.324150, 1.336380, 2.680967, 29.898785
98742.898438, 2.450400, 0.985404, 2.641114, 21.907034
76800.000000, 2.534970, 0.681842, 2.625068, 15.054790
60104.300781, 2.616560, 0.373264, 2.643050, 8.118723
49371.398438, 2.654860, 0.201216, 2.662474, 4.334250
38400.000000, 2.683400, 0.004209, 2.683403, 0.089873
30052.199219, 2.726980, -0.179209, 2.732862, -3.759901
23834.500000, 2.765050, -0.355562, 2.787817, -7.327540
18681.099609, 2.816690, -0.548151, 2.869532, -11.012582
14706.400391, 2.873360, -0.750525, 2.969762, -14.638663
11520.000000, 2.948240, -0.978287, 3.106311, -18.356911
9600.000000, 3.015780, -1.164360, 3.232749, -21.111036
7513.040039, 3.109670, -1.457110, 3.434125, -25.106560
5760.000000, 3.229380, -1.827010, 3.710372, -29.498857
4547.370117, 3.354750, -2.222810, 4.024330, -33.527893
3600.000000, 3.493210, -2.689880, 4.408852, -37.597385
2880.000000, 3.651350, -3.227980, 4.873624, -41.478329
2273.679932, 3.808080, -3.892780, 5.445660, -45.630161
1781.439941, 4.016910, -4.766100, 6.233079, -49.875523
1416.390015, 4.252430, -5.767250, 7.165496, -53.597126
1122.079956, 4.526530, -7.012580, 8.346601, -57.158276
900.000000, 4.866550, -8.487550, 9.783752, -60.171112
720.000000, 5.230600, -10.279500, 11.533746, -63.031281
568.421021, 5.694330, -12.611700, 13.837644, -65.700264
440.816010, 6.318760, -15.779000, 16.997164, -68.176186
354.097992, 6.954190, -19.112000, 20.337877, -70.005325
276.923004, 7.844230, -23.729799, 24.992704, -71.707954
220.408005, 8.864850, -29.047100, 30.369715, -73.028404
174.194000, 10.185900, -35.781700, 37.203262, -74.110039
137.580002, 11.866300, -44.119099, 45.687023, -74.945938
109.091003, 13.958000, -54.231098, 55.998554, -75.566483
87.096802, 16.507500, -66.313797, 68.337524, -76.021461
68.354401, 20.045900, -82.636002, 85.032623, -76.364540
54.545502, 24.731100, -99.296997, 102.330444, -76.014366
42.857101, 30.747900, -122.401001, 126.203957, -75.898720
33.962299, 37.270000, -149.313995, 153.895172, -75.984879
26.865700, 47.198299, -183.042999, 189.030197, -75.541046
21.343901, 59.648899, -222.675995, 230.526764, -75.004074
17.307699, 74.014603, -266.040985, 276.144836, -74.453026
13.636400, 94.388397, -323.946014, 337.416931, -73.755424
10.714300, 120.749001, -393.872986, 411.966309, -72.956123
8.490570, 152.654999, -473.860992, 497.843140, -72.143578
6.716420, 192.675995, -568.875977, 600.619629, -71.288963
5.294120, 242.223007, -681.533020, 723.297485, -70.434326
4.166670, 302.200012, -815.317993, 869.521851, -69.662636
3.308820, 370.498993, -966.448975, 1035.032959, -69.025116
2.616280, 451.895996, -1146.959961, 1232.772095, -68.495827
2.073730, 544.877991, -1358.969971, 1464.135010, -68.151726
1.642340, 651.551025, -1610.719971, 1737.509033, -67.976212
1.300580, 773.340027, -1909.410034, 2060.073242, -67.951302
1.032110, 912.086975, -2266.389893, 2443.036133, -68.078156
0.815217, 1065.270020, -2698.850098, 2901.480957, -68.460236
0.646552, 1236.569946, -3220.810059, 3450.032227, -68.996635
0.511364, 1381.689941, -3876.739990, 4115.602051, -70.383675
0.407609, 1588.250000, -4636.279785, 4900.778320, -71.090088
0.321429, 1834.260010, -5703.870117, 5991.547852, -72.173164
0.254525, 2105.830078, -6891.609863, 7206.164551, -73.008713
0.201613, 2407.219971, -8371.309570, 8710.541016, -73.957100
0.159574, 2754.739990, -10214.299805, 10579.249023, -74.906738
0.126689, 3190.570068, -12297.500000, 12704.654297, -75.455383
0.100446, 3597.879883, -15470.099609, 15882.969727, -76.907463
