Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 39.845798, 20.170799, 44.660374, 26.849512
276480.000000, 39.518700, 17.811899, 43.347332, 24.262081
197486.000000, 38.794998, 12.698000, 40.820229, 18.123802
153600.000000, 38.452099, 9.718950, 39.661339, 14.184698
125673.000000, 38.432201, 7.826330, 39.220982, 11.510323
98742.898438, 38.343899, 5.895870, 38.794533, 8.741505
76800.000000, 38.413601, 4.277800, 38.651058, 6.354368
60104.300781, 38.537300, 3.099250, 38.661724, 4.597950
49371.398438, 38.771000, 2.211690, 38.834030, 3.264897
38400.000000, 38.918098, 1.333620, 38.940941, 1.962606
30052.199219, 39.188301, 0.541645, 39.192043, 0.791869
23834.500000, 39.206001, -0.126893, 39.206207, -0.185441
18681.099609, 39.462002, -0.722797, 39.468620, -1.049328
14706.400391, 39.622898, -1.259860, 39.642921, -1.821178
11520.000000, 39.890598, -2.003310, 39.940868, -2.874985
9600.000000, 40.212601, -2.384000, 40.283207, -3.392803
7513.040039, 40.534302, -3.087140, 40.651691, -4.355306
5760.000000, 40.963699, -3.920360, 41.150867, -5.466744
4547.370117, 41.433498, -4.708310, 41.700157, -6.483016
3600.000000, 41.989601, -5.691430, 42.373566, -7.719045
2880.000000, 42.596802, -6.768300, 43.131165, -9.028379
2273.679932, 43.253201, -8.032450, 43.992722, -10.520417
1781.439941, 44.106098, -9.539310, 45.125893, -12.204015
1416.390015, 44.793499, -11.276000, 46.190971, -14.129656
1122.079956, 45.856998, -13.372500, 47.767017, -16.257376
900.000000, 47.309799, -15.693200, 49.844696, -18.351273
720.000000, 48.564701, -18.452400, 51.952106, -20.804537
568.421021, 50.088001, -21.938200, 54.681740, -23.653088
440.816010, 51.935799, -26.449900, 58.283138, -26.988869
354.097992, 53.785400, -31.143000, 62.151070, -30.071844
276.923004, 56.172001, -37.495098, 67.536484, -33.723312
220.408005, 58.672600, -44.666302, 73.739761, -37.281311
174.194000, 61.566898, -53.674500, 81.678856, -41.082169
137.580002, 64.826202, -64.723900, 91.605789, -44.954754
109.091003, 68.475098, -78.139900, 103.897461, -48.771458
87.096802, 73.001297, -94.540398, 119.444870, -52.325741
68.354401, 78.217903, -116.554001, 140.366928, -56.134945
54.545502, 83.567902, -138.744003, 161.967560, -58.938728
42.857101, 90.251999, -170.421997, 192.844711, -62.095226
33.962299, 96.496696, -208.218994, 229.492401, -65.135178
26.865700, 106.295998, -256.161011, 277.339691, -67.463615
21.343901, 117.695999, -313.799988, 335.145905, -69.440598
17.307699, 130.056000, -377.787994, 399.547668, -71.003639
13.636400, 147.408005, -466.695007, 489.421448, -72.471016
10.714300, 169.024994, -578.075012, 602.279114, -73.701462
8.490570, 195.453003, -711.254028, 737.620605, -74.634377
6.716420, 229.214996, -876.070007, 905.559570, -75.337814
5.294120, 273.397003, -1081.839966, 1115.851074, -75.817459
4.166670, 330.451996, -1337.439941, 1377.658936, -76.121445
3.308820, 401.132996, -1637.359985, 1685.780396, -76.234367
2.616280, 494.830994, -2011.069946, 2071.052979, -76.176758
2.073730, 613.291992, -2462.129883, 2537.362793, -76.012856
1.642340, 766.575989, -3012.030029, 3108.048340, -75.721085
1.300580, 966.458008, -3676.399902, 3801.309814, -75.271255
1.032110, 1222.479980, -4473.910156, 4637.922852, -74.717209
0.815217, 1552.189941, -5439.930176, 5657.042969, -74.074814
0.646552, 1973.599976, -6579.479980, 6869.108398, -73.302711
0.511364, 2434.100098, -7966.459961, 8330.025391, -73.009811
0.407609, 3070.530029, -9541.379883, 10023.277344, -72.161201
0.321429, 3899.659912, -11605.299805, 12242.970703, -71.426414
0.254525, 4909.640137, -13851.700195, 14696.059570, -70.483475
0.201613, 6099.359863, -16523.900391, 17613.673828, -69.739700
0.159574, 7519.359863, -19697.300781, 21083.748047, -69.105858
0.126689, 9217.639648, -23208.099609, 24971.599609, -68.338341
0.100446, 11070.400391, -28480.500000, 30556.384766, -68.758842
